segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,si_p99,motion_occupancy,motion_magnitude,scene_activity,texture,rtci,burst_score,tail_score,extreme_score,spatial_score,temporal_score,motion_score,event_score,segment_variability,v8_fusion,bdi,regime,class
48,240.0,245.0,3.0,28.0,33.760000000000005,58.325233459472656,60.76384582519531,68.05283660888672,0.3649646180555555,13.438305798611111,0.05269923842592592,243.38839734119077,0.29978571428571427,1.0,0.15071428571428575,0.12959123222748814,0.6294761844890164,0.6148821428571429,0.3156187910426402,0.15056925264550264,0.14285714285714285,0.4751106445030131,0.500528471299428,HIGH-SPATIO-TEMPORAL,Moderate
49,245.0,250.0,3.0,4.0,24.760000000000005,73.79646301269531,114.59058532714843,115.24607452392578,0.2993955208333333,10.510427569444442,0.04121736301742918,1262.6515266284898,0.5630833333333334,0.16666666666666666,0.7737500000000002,0.29281098546041995,0.4537826769735888,0.3846958333333334,0.4719587852660546,0.11776389433551196,0.25,0.4100134681976078,0.45018643969024696,SPARSE-EXTREME,Moderate
50,250.0,255.0,2.0,7.6000000000000085,55.80000000000028,111.06224822998047,118.29512176513673,120.5127035522461,0.26663871527777777,10.763987847222223,0.042211717047930274,1190.423025677358,0.4167105263157902,0.47500000000000053,0.9177631578947404,0.1948924731182786,0.6157010602889051,0.44294078947368487,0.3474285275111423,0.12060490585122936,0.1315789473684209,0.45575671062432543,0.5001863297198941,SPATIAL-HEAVY,Moderate
51,255.0,260.0,1.0,2.6000000000000085,37.68000000000022,96.62208557128906,119.47360687255859,119.84658752441406,0.14979631944444444,5.321707430555556,0.02086944090413943,1981.1635822170579,0.49576923076923024,0.32500000000000107,1.0,0.179140127388534,0.5426882704734691,0.4189230769230771,0.3871127950977401,0.05962697401182695,0.38461538461538336,0.44668693010774974,0.48369746679452236,SPARSE-EXTREME,Moderate
52,260.0,265.0,0.0,4.0,52.60000000000031,68.99235534667969,114.16769104003906,117.75727905273438,0.16343854166666666,6.476638645833333,0.0253985829248366,817.584857131156,0.37500000000000006,0.5,1.0,0.23288973384030281,0.43363594430943214,0.43125,0.3300876635554469,0.07256737978524742,0.5,0.4200811715115876,0.41608793751306233,SPARSE-EXTREME,Moderate
53,265.0,270.0,0.0,7.0,9.0,46.42479705810547,119.55787811279296,120.25056335449219,0.17491979166666663,5.90532170138889,0.023158124319172115,1291.8543593049944,0.29285714285714287,0.875,0.16071428571428573,1.0,0.33231919712291147,0.5548214285714286,0.275621565272164,0.0661660694833489,0.5714285714285714,0.43755456859170283,0.39690319023223847,BURST-DOMINATED,Moderate
54,270.0,275.0,0.0,1.0,1.7600000000000051,49.19471740722656,57.289397430419925,58.640165405273436,0.12960826388888888,3.708766041666667,0.014544180555555555,420.53548681837765,0.06900000000000013,0.125,0.22000000000000064,0.14204545454545414,0.5708073430255212,0.09420000000000008,0.2956264469455573,0.04155480158730159,0.0,0.25588860351689696,0.3028423822671187,SPARSE-EXTREME,Low
55,275.0,280.0,0.0,1.0,1.0,48.35601806640625,54.726122283935545,56.00335678100586,0.09321350694444444,3.2049004513888883,0.012568237064270155,467.52956971368576,0.05,0.125,0.125,0.25,0.5847144496548274,0.08375,0.23637659046726678,0.035909248755057584,0.0,0.24332257440692648,0.28709121284166506,LOW-COMPLEXITY,Low
56,280.0,285.0,1.0,1.0,2.0,44.92588806152344,102.03614654541016,102.9566079711914,0.09802027777777779,3.3671870833333326,0.013204655228758171,604.4410061016198,0.675,0.125,0.25,1.0,0.35407078069099174,0.4275000000000001,0.4339751202365119,0.03772758636788049,1.0,0.41024515391245653,0.3781453678965892,SPARSE-EXTREME,Moderate
57,285.0,290.0,1.0,1.0,59.76000000000039,101.7225112915039,113.48903961181641,113.9831298828125,0.12402149305555556,5.029587708333334,0.01972387336601307,1514.3303664715788,0.675,0.125,1.0,0.18616131191432275,0.5914884868382594,0.4275000000000001,0.44478248044099544,0.05635392390289449,0.0,0.4258135285820636,0.4715590321893234,SPARSE-EXTREME,Moderate
58,290.0,295.0,2.0,10.0,11.0,116.90008544921875,136.057568359375,137.30221130371095,0.3180548263888889,11.820212743055556,0.046353775462962966,2863.9164974926603,0.3025,0.625,0.1375,0.6022727272727273,0.5708102000610791,0.447625,0.3245196359849176,0.13243935846560848,0.4,0.43061723308797395,0.43963205519829124,BURST-DOMINATED,Moderate
59,295.0,300.0,7.0,9.0,10.0,138.78500366210938,140.88128662109375,144.59883422851564,0.43199374999999995,18.44823604166667,0.07234602369281043,2819.755594674057,0.4765873015873016,0.16071428571428573,0.1388888888888889,0.7875,0.6420389182866466,0.3344444444444445,0.4982120295071032,0.20670292483660124,0.4444444444444444,0.43620919455079743,0.4611686552542082,SPATIAL-HEAVY,Moderate
60,300.0,305.0,3.0,3.0,4.0,150.32705688476562,156.5354431152344,157.1148016357422,0.2924102083333333,13.228795381944444,0.05187762894880175,3746.9668256339205,0.5583333333333335,0.125,0.16666666666666666,1.0,0.6275632656452095,0.36333333333333345,0.4053027087200127,0.14822179699657642,0.3333333333333333,0.4161951691337214,0.42832795412545777,SPATIAL-HEAVY,Moderate
61,305.0,310.0,1.0,2.0,3.0,125.2205810546875,126.38555755615235,126.89812072753907,0.1528789236111111,5.2351125000000005,0.020529852941176464,2123.3292741038636,0.3875,0.25,0.1875,1.0,0.6448361890117877,0.32562500000000005,0.3277604805351054,0.05865672268907562,0.5,0.4143348851460888,0.4213475433665811,SPATIAL-HEAVY,Moderate
62,310.0,315.0,1.0,1.0,1.0,78.35118865966797,123.55379638671874,124.10136352539062,0.08261260416666667,3.2964000347222226,0.01292705895969499,921.679530798581,0.65,0.125,0.125,1.0,0.448599750487112,0.41375000000000006,0.29666215006914864,0.036934454170557116,1.0,0.3872741262151702,0.3569858030201346,LOW-COMPLEXITY,Moderate
63,315.0,320.0,2.0,3.0,3.0,109.5692367553711,118.90689086914062,121.4562908935547,0.17804104166666665,9.70729545138889,0.03806782529956426,1078.143724508905,0.4625,0.1875,0.125,1.0,0.6059477023389056,0.33875,0.30711083607189965,0.10876521514161218,0.6666666666666666,0.41062675835743995,0.41591762962045636,SPATIAL-HEAVY,Moderate
64,320.0,325.0,1.0,2.0,43.28000000000027,102.24498748779297,102.66633758544921,102.85163879394531,0.12770565972222223,5.014171145833334,0.019663416258169936,1785.6777285705346,0.625,0.25,1.0,0.17040203327171796,0.6477001789083346,0.45625,0.31729623150076836,0.05618118930905697,1.0,0.49051914775027966,0.5186386735417722,SPATIAL-HEAVY,Moderate
65,325.0,330.0,1.0,2.0,2.0,92.13616943359375,98.35240478515625,101.1212939453125,0.14132368055555558,5.024006909722222,0.01970198788126362,1188.390881026622,0.45000000000000007,0.25,0.125,1.0,0.6147140194170858,0.36000000000000004,0.3513567604476501,0.05629139394646748,1.0,0.4422391649524715,0.4307611693916302,SPATIAL-HEAVY,Moderate
66,330.0,335.0,0.0,1.6000000000000085,2.0,92.0274429321289,92.34976959228516,92.50458374023438,0.09793125000000001,3.4080468055555553,0.013364889433551198,966.2870223795935,0.16499999999999954,0.20000000000000107,0.15624999999999917,1.0,0.6480467169136779,0.18075000000000024,0.2113050639349227,0.03818539838157485,0.6249999999999967,0.3454090752756775,0.3348618467273425,SPATIAL-HEAVY,Moderate
67,335.0,340.0,1.0,6.0,36.360000000000184,81.68380737304688,113.65970611572266,116.43126129150392,0.21919555555555556,10.97269451388889,0.04303017456427016,915.4139034849405,0.40150000000000086,0.75,0.7575000000000038,0.4537953795379515,0.4938922487600881,0.5583250000000005,0.26967194156852897,0.12294335589791476,0.16666666666666666,0.460167749046763,0.4679896792574518,SPARSE-EXTREME,Moderate
68,340.0,345.0,13.0,16.0,18.760000000000005,97.65335845947266,110.05787963867188,117.73646148681641,0.5718499652777778,23.45678326388889,0.09198738534858387,890.9452713110514,0.4632067307692308,0.15384615384615385,0.14656250000000004,0.3464818763326225,0.5876522836080087,0.32399447115384616,0.49514349783641537,0.26282110099595396,0.25,0.4124751515576019,0.485821370379682,LOW-COMPLEXITY,Moderate
69,345.0,350.0,4.0,4.0,39.16000000000021,134.46505737304688,135.7697723388672,136.31766052246093,0.28251215277777775,10.95967878472222,0.04297913248910676,2381.9640111525227,0.75,0.125,1.0,0.17556179775280806,0.6446130268426352,0.46875000000000006,0.44145309119411835,0.12279752139744789,0.5,0.48412790037397646,0.5326641699297514,SPATIAL-HEAVY,Moderate
70,350.0,355.0,0.0,1.0,1.0,116.51985168457031,117.05480499267578,117.24272216796875,0.05794878472222221,2.202269270833334,0.008636350081699346,2458.8192082253568,0.2,0.125,0.125,1.0,0.6474315065805805,0.16625,0.34181200449392696,0.02467528594771242,1.0,0.3943150694621877,0.3916707898670106,SPATIAL-HEAVY,Moderate
71,355.0,360.0,1.0,1.0,37.960000000000235,57.98199462890625,91.75880737304688,91.89406677246093,0.07546586805555558,3.445384826388889,0.013511313044662309,514.8681493716454,0.8250000000000001,0.125,1.0,0.2502634351949405,0.4473694162295661,0.5100000000000001,0.3737596438808318,0.038603751556178026,1.0,0.453088632582659,0.4543015704229944,SPARSE-EXTREME,Moderate
72,360.0,365.0,1.0,2.0,2.0,124.91206359863281,126.16247100830078,126.62377410888672,0.1252292013888889,4.754255902777777,0.018644140795206973,1593.6857473107732,0.30000000000000004,0.25,0.125,1.0,0.6444347267404112,0.2775,0.3784255379087469,0.05326897370059135,0.0,0.38740373429076885,0.4150696279108014,SPATIAL-HEAVY,Moderate
73,365.0,370.0,2.0,5.0,46.520000000000266,134.07386779785156,135.92500915527344,136.57630249023438,0.2368954861111111,8.430186423611111,0.03305955460239651,2734.1743450488393,0.5325,0.3125,1.0,0.20152622527944855,0.6423500009236551,0.4335,0.3503197901060233,0.09445587029256147,0.6,0.4790034730249454,0.5194890288891811,SPATIAL-HEAVY,Moderate
74,370.0,375.0,0.0,1.0,1.0,101.1888198852539,103.48204193115234,104.78139801025391,0.08027541666666667,3.2151758333333333,0.012608532679738561,1155.1736154841344,0.2,0.125,0.125,1.0,0.6376472960940184,0.16625,0.2777946755006206,0.03602437908496732,1.0,0.381295147302934,0.38107709907477183,SPATIAL-HEAVY,Moderate
75,375.0,380.0,0.0,0.0,1.0,56.139678955078125,56.39708938598633,56.51719970703125,0.01404097222222222,0.7750496180555556,0.0030394102668845316,584.5534552772793,0.025,0.0,0.125,0.125,0.6474446690049634,0.013750000000000002,0.3076722821603045,0.008684029333955805,0.0,0.24351995766663648,0.30492608659353454,SPATIAL-HEAVY,Low
76,380.0,385.0,1.0,3.0,33.400000000000205,108.40120697021484,113.77767181396484,115.03193511962891,0.1755629166666666,6.313241944444445,0.024757811546840956,1547.5443979363693,0.47500000000000003,0.375,1.0,0.20583832335329216,0.6234041509338519,0.43000000000000005,0.38310646353741923,0.07073660441954559,0.3333333333333333,0.4787710323752627,0.5327802588063422,SPATIAL-HEAVY,Moderate
77,385.0,390.0,1.0,2.0,47.0800000000003,64.60792541503906,98.29508209228516,98.93548706054688,0.10006944444444445,3.9782764583333328,0.015601084150326796,928.4866624744401,0.55,0.25,1.0,0.16461342395921733,0.4607874499887871,0.41500000000000004,0.2790688228770969,0.04457452614379085,0.5,0.39535351389648155,0.4144882002391252,SPARSE-EXTREME,Moderate
78,390.0,395.0,3.0,5.0,7.760000000000005,88.93597412109375,93.49063568115236,96.4381478881836,0.2819534027777778,11.048775798611112,0.043328532543572974,566.6070341173318,0.38046666666666673,0.20833333333333334,0.19400000000000012,1.0,0.6229608360502084,0.30300666666666676,0.35481345162154965,0.12379580726735136,0.2,0.39379312654891185,0.41144332532668937,SPATIAL-HEAVY,Moderate
79,395.0,400.0,3.0,4.0,7.52000000000001,102.16328430175781,118.44916076660157,120.07154235839845,0.2857461111111111,12.668396145833334,0.04967998488562092,862.5650119284844,0.45533333333333337,0.16666666666666666,0.23500000000000032,1.0,0.5727428605001231,0.3254333333333334,0.4132353366751609,0.14194281395891692,0.25,0.410974115284524,0.43438024959784116,SPARSE-EXTREME,Moderate
80,400.0,405.0,4.0,7.0,11.760000000000005,115.12626647949219,143.70558471679686,151.25706115722656,0.32992135416666657,15.426980277777778,0.06049796187363834,1591.4356308025758,0.40717857142857145,0.21875,0.2100000000000001,0.6483843537414963,0.5394184235487544,0.32238571428571433,0.39231660765452553,0.1728513196389667,0.42857142857142855,0.3828418242083396,0.39417974948699325,SPARSE-EXTREME,Moderate
81,405.0,410.0,4.0,10.0,14.760000000000005,96.97681427001953,118.43010711669922,121.68443328857423,0.3623528819444444,16.46723829861111,0.0645774050925926,694.7794235586266,0.33940000000000003,0.3125,0.18450000000000005,0.39803523035230337,0.5487400069049778,0.327295,0.4411886279732351,0.18450687169312174,0.4,0.3851593114433261,0.3996785717936929,BURST-DOMINATED,Moderate
82,410.0,415.0,6.0,11.0,16.280000000000015,128.0894775390625,136.46921997070314,137.9695654296875,0.434097326388889,19.411912812500002,0.07612514828431374,1645.2974703176399,0.38283333333333336,0.22916666666666666,0.18500000000000016,0.43765356265356226,0.6154082038984519,0.31368333333333337,0.45040096924105233,0.21750042366946784,0.36363636363636365,0.39682259174194834,0.4239179500717325,SPATIAL-HEAVY,Moderate
83,415.0,420.0,3.0,6.0,10.0,101.0349349975586,120.86620330810547,121.38351165771485,0.3168802083333334,12.267621944444445,0.04810832135076253,663.0492178428539,0.3666666666666667,0.25,0.20833333333333334,0.15,0.5577683159743712,0.3141666666666667,0.3826417851864532,0.1374523467164644,0.3333333333333333,0.35649603120693524,0.3934738799803685,SPARSE-EXTREME,Moderate
84,420.0,425.0,2.0,13.0,27.320000000000036,114.0878677368164,119.16679687500002,126.03113067626953,0.2837451041666667,12.71454864583333,0.049860975081699344,1041.5973810811781,0.30734615384615394,0.8125,0.26269230769230806,0.13726207906295737,0.6268990266911239,0.5346653846153847,0.3095526829020118,0.14245992880485528,0.15384615384615385,0.43749525633142194,0.45197924529899475,SPATIAL-HEAVY,Moderate
85,425.0,430.0,4.0,18.60000000000001,26.52000000000001,126.66716003417969,132.02500915527344,134.9411541748047,0.40156749999999997,19.008805034722215,0.07454433346949893,1469.7345859669465,0.2728629032258065,0.5812500000000003,0.1782258064516129,0.29694570135746595,0.627386732954434,0.4116370967741937,0.38680671373523134,0.2129838099128541,0.16129032258064507,0.431951307830427,0.4748653063497474,SPATIAL-HEAVY,Moderate
86,430.0,435.0,3.0,4.0,4.0,94.66559600830078,120.17119750976562,121.37902740478516,0.22807868055555552,8.200245277777777,0.03215782461873638,818.4581045508043,0.43333333333333335,0.16666666666666666,0.125,1.0,0.5312617631497577,0.31333333333333335,0.40274140433561356,0.09187949891067539,0.25,0.3723272197549706,0.37447283362012196,LOW-COMPLEXITY,Moderate
87,435.0,440.0,2.0,4.0,6.760000000000005,94.87371063232422,100.20326385498046,102.59854553222657,0.2503570138888889,9.855349722222222,0.0386484302832244,1069.0048235969607,0.35475,0.25,0.21125000000000016,1.0,0.6202912275934971,0.3076125,0.4227480759974287,0.11042408652349829,0.25,0.42386674258253393,0.44898841502442843,SPATIAL-HEAVY,Moderate
88,440.0,445.0,4.0,7.0,52.32000000000029,96.65604400634766,106.16939544677734,107.72712432861329,0.3010210416666667,11.904488819444444,0.04668426988017429,690.6842184587534,0.5734642857142868,0.21875,0.9342857142857195,0.1744074923547391,0.5995876352571616,0.41384285714285773,0.47002472841632414,0.1333836282290694,0.5714285714285714,0.4664591966681946,0.4958766968834744,SPARSE-EXTREME,Moderate
89,445.0,450.0,0.0,4.0,8.0,76.29381561279297,98.83668823242188,100.24000549316406,0.09136534722222223,4.036634826388888,0.0158299404956427,219.23919670220783,0.15000000000000002,0.5,0.25,1.0,0.5226505764810333,0.3075,0.1637349792159711,0.045228401416122006,0.0,0.3331565215850981,0.3202239913416793,SPARSE-EXTREME,Moderate
90,450.0,455.0,6.0,13.600000000000009,21.0,95.57997131347656,104.51736145019531,106.13673583984375,0.43384350694444446,17.56205809027778,0.068870816040305,350.2230912368643,0.33791666666666653,0.2833333333333335,0.1930147058823528,0.13095238095238096,0.6019059663668909,0.3133541666666667,0.4419489723240441,0.19677376011515715,0.2941176470588234,0.37603611286304484,0.41329114623297925,SPATIAL-HEAVY,Moderate
91,455.0,460.0,7.0,11.0,14.0,85.62085723876953,88.764208984375,91.76903381347657,0.43072545138888885,17.270331215277768,0.06772678907952072,251.11179783073416,0.412012987012987,0.19642857142857142,0.1590909090909091,0.125,0.6305345577379295,0.315,0.48379164114995005,0.1935051116557735,0.36363636363636365,0.38727079084987737,0.42997220988466023,SPATIAL-HEAVY,Moderate
92,460.0,465.0,5.0,10.0,13.0,86.50265502929688,96.59363708496093,98.13246398925781,0.3722412847222222,14.868812604166667,0.058309069035947715,299.98713220776244,0.3825,0.25,0.1625,0.125,0.5912631432348058,0.322875,0.42975215088123475,0.16659734010270777,0.5,0.3800715227786691,0.41370839686831656,BURST-DOMINATED,Moderate
93,465.0,470.0,2.0,2.0,3.0,91.4579849243164,95.35274963378906,96.63926544189454,0.1746144444444444,6.170880625,0.024199531862745097,297.6745689984399,0.5125000000000001,0.125,0.1875,0.125,0.6270762547436172,0.33812500000000006,0.29845061701333836,0.06914151960784314,0.0,0.3321428301718513,0.39521477919370246,SPATIAL-HEAVY,Moderate
94,470.0,475.0,1.0,2.0,2.0,87.25694274902344,91.62756042480468,92.25623565673828,0.12071857638888887,4.410708611111112,0.017296896514161216,286.18080705858205,0.37500000000000006,0.25,0.125,0.125,0.6230740415017686,0.31875000000000003,0.27027941046836956,0.04941970432617491,0.5,0.34970367558421994,0.38812538760514054,SPATIAL-HEAVY,Moderate
95,475.0,480.0,2.0,4.0,5.760000000000005,99.5138168334961,105.24388885498047,106.3136001586914,0.24504725694444446,9.543008541666667,0.03742356290849673,351.855809221934,0.34850000000000003,0.25,0.18000000000000016,0.13020833333333323,0.6193225825984711,0.30417500000000003,0.3513574442148157,0.10692446545284781,0.25,0.3544692121725594,0.4001868412561237,SPATIAL-HEAVY,Moderate
96,480.0,485.0,2.0,7.0,10.760000000000005,96.48015594482422,104.15920562744141,104.57956359863282,0.22347194444444443,8.203699826388888,0.03217137186819172,306.7905968599834,0.31878571428571434,0.4375,0.19214285714285723,0.12778810408921926,0.6083284257037421,0.3722071428571429,0.28037693357646654,0.09191820533769063,0.42857142857142855,0.3693417654279858,0.39176686357227924,SPATIAL-HEAVY,Moderate
97,485.0,490.0,3.0,4.0,6.0,86.18727111816406,92.53867034912109,94.74921813964843,0.22542444444444448,7.777090277777778,0.030498393246187364,235.6470574353311,0.4458333333333333,0.16666666666666666,0.1875,0.14583333333333334,0.6115697540324336,0.3202083333333333,0.34331523786084406,0.08713826641767819,0.25,0.3453172416145702,0.3891714556630874,SPATIAL-HEAVY,Moderate
98,490.0,495.0,3.0,5.0,7.0,87.32521057128906,89.3269058227539,90.20095733642579,0.22806500000000005,7.945056284722222,0.031157083469498907,263.7350525505452,0.3766666666666667,0.20833333333333334,0.175,0.14285714285714285,0.6374545990420429,0.3009166666666667,0.31811731678658217,0.0890202384842826,0.2,0.34314757904503185,0.3916703023924004,SPATIAL-HEAVY,Moderate
99,495.0,500.0,3.0,8.0,12.760000000000005,116.45301055908203,117.99901275634765,118.86447662353515,0.3146190625,12.199113715277777,0.04783966162854031,859.2114811273194,0.33154166666666673,0.3333333333333333,0.19937500000000008,0.7053291536050154,0.6426912954949168,0.33234791666666674,0.3774298212859246,0.13668474751011517,0.375,0.41313108192282744,0.4304590785101023,SPATIAL-HEAVY,Moderate
100,500.0,505.0,3.0,4.0,5.0,98.52325439453125,116.16548004150391,117.35118225097656,0.2818982291666667,10.470550555555553,0.04106098257080611,787.0628025128776,0.4395833333333333,0.16666666666666666,0.15625,0.125,0.5646643134348299,0.31677083333333333,0.3632021559061449,0.11731709305944603,0.25,0.33912930031317884,0.38461610355068054,LOW-COMPLEXITY,Moderate
101,505.0,510.0,3.0,6.0,7.760000000000005,97.21336364746094,110.27848510742187,115.92111938476563,0.3156078472222223,13.116507708333334,0.05143728513071895,712.6545990604351,0.35733333333333334,0.25,0.16166666666666676,0.9664948453608241,0.584074933929511,0.3090333333333333,0.3943478049191944,0.14696367180205414,0.3333333333333333,0.3990114385558403,0.4051518159214422,BURST-DOMINATED,Moderate
102,510.0,515.0,5.0,12.600000000000009,20.52000000000001,87.43737030029297,100.21542510986329,111.52324737548828,0.42979576388888885,18.588349583333336,0.0728954885620915,363.6289534554321,0.3418095238095237,0.3150000000000002,0.20357142857142854,0.3898635477582844,0.580178997766446,0.32974523809523815,0.4294703597771323,0.2082728244631186,0.3968253968253966,0.39544629097570366,0.4181167359977845,SPARSE-EXTREME,Moderate
103,515.0,520.0,9.0,16.0,22.760000000000005,82.68163299560547,107.48083648681641,109.55137237548828,0.45986701388888895,20.50809697916667,0.08042390972222223,425.16088732622285,0.40813194444444445,0.2222222222222222,0.17781250000000004,0.3405096660808435,0.521295368489359,0.32447256944444447,0.5259560201692816,0.22978259920634925,0.5,0.39038878079729555,0.40322115550187776,BURST-DOMINATED,Moderate
104,520.0,525.0,0.0,1.0,1.0,109.39854431152344,119.35101776123047,119.94910888671875,0.08738319444444445,3.747140763888889,0.014694669662309368,589.7091132696951,0.2,0.125,0.125,1.0,0.6029039570133126,0.16625,0.4106173751648515,0.04198477046374105,1.0,0.39450544424859074,0.38225251889769146,SPATIAL-HEAVY,Moderate
105,525.0,530.0,0.0,2.0,47.0800000000003,130.9092254638672,142.89345092773436,144.11521545410156,0.10337079861111109,4.486873680555554,0.017595583061002177,1894.4451578746427,0.325,0.25,1.0,0.2442650807136773,0.6027001730687552,0.29125,0.2535361887345755,0.050273094460006225,0.5,0.4080546678180695,0.44811007775209216,SPATIAL-HEAVY,Moderate
106,530.0,535.0,3.0,31.200000000000017,52.760000000000005,140.55380249023438,142.4991485595703,143.01242248535155,0.42808420138888886,23.777304375000007,0.09324433088235294,1431.3164150472567,0.3672756410256409,1.0,0.21137820512820504,0.1658453373768006,0.6423090747944522,0.6520016025641026,0.43403707618654,0.26641237394957984,0.5448717948717946,0.5411990525859062,0.5456910074270931,HIGH-SPATIO-TEMPORAL,High
107,535.0,540.0,1.0,29.0,59.4400000000001,136.8209228515625,137.70177307128907,138.13961669921875,0.3549717708333333,20.321580138888887,0.0796924711328976,1310.7970111480765,0.35986206896551737,1.0,0.25620689655172457,0.14300134589501995,0.6464227274058633,0.6479241379310345,0.38249809146788927,0.22769277466542173,0.6206896551724138,0.5345162644563499,0.5368483600189383,HIGH-SPATIO-TEMPORAL,High
108,540.0,545.0,3.0,5.0,10.56000000000003,57.240203857421875,60.680840301513676,62.797595825195316,0.25599854166666663,9.43215111111111,0.03698882788671024,119.21506698997062,0.39446666666666685,0.20833333333333334,0.2640000000000008,0.2130681818181812,0.6185121379807461,0.3107066666666668,0.33823968036823027,0.10568236539060069,0.2,0.3589971303110364,0.4080430724595002,SPATIAL-HEAVY,Moderate
109,545.0,550.0,2.0,4.0,7.760000000000005,125.20069122314453,130.5378875732422,132.12668640136718,0.24564774305555556,10.532791666666668,0.041305065359477124,623.323486269869,0.36100000000000004,0.25,0.24250000000000016,1.0,0.6270286581088838,0.31105000000000005,0.3654037488296753,0.11801447245564893,0.25,0.41450208804918254,0.43674140965814556,SPATIAL-HEAVY,Moderate
110,550.0,555.0,0.0,1.0,2.0,101.588134765625,128.12997436523438,129.86199096679687,0.10242048611111111,5.154184548611111,0.020212488425925924,1046.3324086102286,0.07500000000000001,0.125,0.25,1.0,0.5341294477524269,0.0975,0.3531834092168938,0.05774996693121693,0.0,0.32216950638770425,0.3549241872298528,SPARSE-EXTREME,Moderate
111,555.0,560.0,2.0,3.0,38.20000000000023,118.52366638183594,120.99920196533203,123.21697143554688,0.25362381944444445,12.016616319444443,0.047123985566448805,1432.9127452758817,0.5875000000000001,0.1875,1.0,0.22578534031413477,0.6387209016305406,0.4075000000000001,0.43596788319029744,0.13463995876128232,0.3333333333333333,0.4735589615623255,0.5297215570738337,SPATIAL-HEAVY,Moderate
112,560.0,565.0,3.0,5.0,6.0,123.4271469116211,132.86267700195313,137.5083514404297,0.3258413194444445,13.534699444444446,0.05307725272331155,1871.9333223865603,0.3716666666666667,0.20833333333333334,0.15,1.0,0.6104342579412723,0.2981666666666667,0.392278995985473,0.15164929349517586,0.2,0.39112404212904905,0.40179822356294065,SPATIAL-HEAVY,Moderate
113,565.0,570.0,3.0,6.0,9.0,128.17733764648438,131.6760223388672,132.13680297851562,0.32129277777777776,12.847394479166667,0.05038193913398694,1642.2710986461457,0.3625,0.25,0.1875,1.0,0.6349763616330574,0.311875,0.39845931786520006,0.14394839752567698,0.3333333333333333,0.4190514759522049,0.4330036869815026,SPATIAL-HEAVY,Moderate
114,570.0,575.0,4.0,5.0,5.0,120.82383728027344,124.54214019775391,127.58552856445313,0.30770732638888887,12.335114375000002,0.048372997549019615,2043.1300110026907,0.5062500000000001,0.15625,0.125,1.0,0.6335064233176009,0.34875000000000006,0.45845277021521913,0.13820856442577034,0.6,0.44307516849576134,0.4532225120263938,SPATIAL-HEAVY,Moderate
115,575.0,580.0,5.0,6.0,7.0,118.0594253540039,123.95077056884766,125.2182699584961,0.3103862847222223,12.819637118055558,0.050273086737472765,1571.9688691739768,0.5591666666666667,0.15,0.14583333333333334,1.0,0.6232333258987267,0.3750416666666667,0.43018144954083876,0.14363739067849363,0.8333333333333334,0.4598134746213634,0.4689863767747763,SPATIAL-HEAVY,Moderate
116,580.0,585.0,1.0,1.0,1.0,63.52861785888672,65.18332214355469,65.58884185791015,0.09037541666666667,3.1998458680555557,0.012548415168845315,329.7960909453086,0.5,0.125,0.125,0.125,0.6356993678768474,0.33125000000000004,0.24804426512814046,0.035852614768129475,0.0,0.3084336483085169,0.3605585310489692,SPATIAL-HEAVY,Moderate
117,585.0,590.0,4.0,5.0,6.0,64.09908294677734,65.9374267578125,66.9078530883789,0.2599229861111111,7.737702256944443,0.030343930419389976,426.6000648567999,0.51125,0.15625,0.15,0.14583333333333334,0.6344441161923593,0.35150000000000003,0.37835858261636357,0.08669694405539993,0.6,0.3804315670605062,0.41731665376597804,SPATIAL-HEAVY,Moderate
118,590.0,595.0,4.0,7.0,7.760000000000005,62.71567916870117,64.91478576660157,65.4883187866211,0.35842375,10.34118434027778,0.0405536640795207,392.42611659677607,0.39289285714285715,0.21875,0.13857142857142865,0.1288659793814432,0.6309353385438913,0.31452857142857144,0.36226245417892733,0.11586761165577343,0.42857142857142855,0.3641295840603434,0.40809844112938165,SPATIAL-HEAVY,Moderate
119,595.0,600.0,1.0,2.0,2.0,76.69256591796875,90.90235137939453,92.68709075927734,0.23268079861111113,7.160181979166667,0.02807914501633987,508.73965478392216,0.30000000000000004,0.25,0.125,0.125,0.56236666865878,0.2775,0.3342702166673718,0.08022612861811391,0.0,0.31249449469884233,0.3619923001877916,BURST-DOMINATED,Moderate
120,600.0,605.0,4.0,8.0,9.0,92.5690689086914,122.67151794433593,123.8207015991211,0.3852000694444444,13.845982847222222,0.05429797194989106,1254.4967971453884,0.340625,0.25,0.140625,0.6527777777777778,0.5131033908730301,0.29984375,0.40023900805345175,0.15513706271397448,0.25,0.36442334402143,0.3860639758299622,BURST-DOMINATED,Moderate
121,605.0,610.0,2.0,3.0,3.0,104.71460723876953,118.9621353149414,120.05013580322266,0.2760560416666666,9.589320868055555,0.037605179874727675,1820.75104520898,0.4625,0.1875,0.125,0.125,0.5825642347855937,0.33875,0.3358086519775506,0.10744337107065051,0.6666666666666666,0.3555003322327441,0.37841009976312684,LOW-COMPLEXITY,Moderate
122,610.0,615.0,1.0,1.0,2.0,86.41154479980469,97.26150817871094,99.46615966796875,0.1500121875,6.490716423611112,0.025453789896514162,1707.9616881865613,0.675,0.125,0.25,1.0,0.5874160804501019,0.4275000000000001,0.3501373823782857,0.07272511399004047,1.0,0.4561371291345501,0.45348079457893065,SPARSE-EXTREME,Moderate
