segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,changed_pct,rtci,burst_score,tail_score,extreme_score,adim_sustained,adim_dynamic,adim_risk,spatial_adim,scene_activity,texture,spatial_score,temporal_score,v9_fusion,adci_temporal,adci_spatial,bdi,regime,class
12,60.0,65.0,3.0,5.0,5.0,125.06837463378906,125.88741302490234,37.18976041666667,0.3741666666666667,0.16666666666666669,0.08333333333333334,0.1,0.6174999999545,0.22843589743589748,0.1217203327171904,0.44815479664726987,0.06075697058823529,2486.4113397436145,0.3003545973501467,0.2432922229299398,0.43118426901225815,0.33259366390179623,0.44815479664726987,0.26442011793409914,LOW-COMPLEXITY,Moderate
13,65.0,70.0,1.0,6.0,47.24000000000025,72.48616027832031,124.56071014404297,19.07689236111111,0.3772509173017216,0.6,1.0,0.2963590177815395,0.19583333331875,0.57,0.2252165931933942,0.39142094697892227,0.03196401811002179,1198.8344493435673,0.3402565408666962,0.3610879680368296,0.3627765034481284,0.33560664461958073,0.39142094697892227,0.3755272988744716,SPARSE-EXTREME,Moderate
14,70.0,75.0,3.0,8.0,9.0,55.579620361328125,120.30399932861329,30.107534722222223,0.33083333333333337,0.26666666666666666,0.15,0.888888888888889,0.3968749999808594,0.29428571428571426,0.379622641509434,0.35361657014653564,0.04222906440631808,589.856434833185,0.3232593744090534,0.3475650901250177,0.37898999391504695,0.35579304244613097,0.35361657014653564,0.3363868673360029,BURST-DOMINATED,Moderate
15,75.0,80.0,1.0,3.0,5.0,54.32699203491211,59.28743362426758,19.78427777777778,0.24583333333333332,0.3,0.25,0.1,0.36249999995138893,0.307,0.2356763520654268,0.3675500972682498,0.02495378758169934,182.75912451208842,0.21926730848672973,0.2847154631408044,0.3604564436450812,0.30502790560261417,0.3675500972682498,0.25600733801189485,SPARSE-EXTREME,Moderate
16,80.0,85.0,2.0,4.0,5.760000000000005,50.167747497558594,54.168113708496094,23.149041666666673,0.295211111111111,0.2,0.14400000000000013,0.9374999999999991,0.49999999995625,0.225,0.475576304092575,0.3880532765594729,0.030319050245098043,154.70962175050528,0.242654356001509,0.37731319227337945,0.4318724210519008,0.39642289121246,0.3880532765594729,0.30305565184293776,BURST-DOMINATED,Moderate
17,85.0,90.0,1.0,1.0,1.0,53.761966705322266,58.51941146850586,10.930906249999998,0.5325,0.1,0.05,1.0,0.99999999965,0.015,0.08000000000000002,0.41918371252266745,0.01424784844771242,389.50947827297364,0.2868710270671989,0.19841249994487498,0.44951782054042094,0.37924999987749997,0.41918371252266745,0.21172082259207992,LOW-COMPLEXITY,Moderate
18,90.0,95.0,1.0,1.0,1.0,59.571815490722656,67.46884002685547,8.25915625,0.5325,0.1,0.05,1.0,0.99999999965,0.235,0.08000000000000002,0.5025453977174484,0.012032460648148148,528.2752938671997,0.40374563361856836,0.288062499944875,0.5060916438302809,0.4562499998775,0.5025453977174484,0.32411854272052043,LOW-COMPLEXITY,High
19,95.0,100.0,0.0,0.0,0.0,65.14698791503906,67.65748291015625,3.724888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4007102819238164,0.00502717156862745,407.8784056606943,0.2471072347925474,0.0,0.23086991842810745,0.0,0.4007102819238164,0.1041805183651572,LOW-COMPLEXITY,Low
20,100.0,105.0,3.0,3.0,46.520000000000266,71.46085357666016,73.2794189453125,24.408559027777777,0.1735441960447124,0.1,0.7753333333333378,0.14617368873602668,0.9999999998833333,0.015,0.38157593424396186,0.4709057662422342,0.03147136873638343,679.5990881532429,0.3273306668446672,0.32959803137774835,0.5350939661099721,0.46972278023235514,0.4709057662422342,0.2942081701368595,SPARSE-EXTREME,High
21,105.0,110.0,4.0,6.0,7.760000000000005,121.02657318115234,122.967578125,29.204767361111106,0.3597819587628864,0.15,0.09700000000000006,0.6314432989690718,0.652083333296875,0.11716666666666667,0.486665980283746,0.4143754334152153,0.040061786900871456,1681.3079630019404,0.2643117048631529,0.362148243084354,0.48524206508209367,0.41523729407236337,0.4143754334152153,0.30068828056573393,LOW-COMPLEXITY,Moderate
22,110.0,115.0,3.0,5.0,7.52000000000001,105.4765396118164,110.35061187744141,27.197447916666665,0.27993475177304944,0.16666666666666669,0.1253333333333335,0.9308510638297859,0.6174999999545,0.17961538461538462,0.5837396333675411,0.3966337535588735,0.03979061465141612,958.2140827079022,0.24533794013225593,0.42437625973848336,0.49770845581046563,0.4541122746097219,0.3966337535588735,0.33017328236904986,LOW-COMPLEXITY,Moderate
23,115.0,120.0,1.0,2.0,5.52000000000001,117.98094940185547,122.82492218017578,21.050621527777775,0.18197971014492745,0.2,0.2760000000000005,1.0,0.4999999999125,0.21283333333333337,0.4104579025110784,0.3941052410077271,0.03634790659041394,1110.5136367905666,0.24366857616686258,0.34402877091187123,0.44290469390396703,0.37262903738936515,0.3941052410077271,0.2931016394078831,SPARSE-EXTREME,Moderate
24,120.0,125.0,1.0,1.6000000000000085,2.0,105.03071594238281,107.64420318603516,11.600621527777776,0.3050000000000002,0.16000000000000086,0.1,1.0,0.6249999998632779,0.18549999999999991,0.3807407407407407,0.4209328470626555,0.01661493736383442,989.519750169477,0.2830646197339086,0.33965097220068846,0.46539257473019335,0.39789722217436946,0.4209328470626555,0.3026726103679691,LOW-COMPLEXITY,Moderate
25,125.0,130.0,1.0,3.0,78.00000000000026,107.59654235839844,134.40626525878906,15.35295138888889,0.298076923076923,0.3,1.0,0.1628205128205123,0.3333333332944444,0.34500000000000003,0.17590186307495223,0.3473564519139658,0.02398478417755991,1282.4754436911114,0.22684049989306443,0.2696048104314792,0.35077375359860596,0.2901872255755412,0.3473564519139658,0.26198723018879566,SPARSE-EXTREME,Moderate
26,130.0,135.0,1.0,3.0,5.0,108.82882690429688,112.620703125,15.524243055555553,0.24583333333333332,0.3,0.25,1.0,0.36249999995138893,0.307,0.6105235618618712,0.41954178185488755,0.022570835375816986,886.2711724474266,0.2831978342082185,0.4477739994022577,0.47360574115193743,0.41748206854154746,0.41954178185488755,0.37080401532284607,HEAVY-TAIL-RISK,Moderate
