timestamp,medad,si,motion_occupancy,motion_magnitude,scene_activity,texture,segment
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0
0.12,0.0,0.0,0.0,0.0,0.0,0.0,0
0.16,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
0.24,0.0,0.0,0.0,0.0,0.0,0.0,0
0.28,0.0,0.0,0.0,0.0,0.0,0.0,0
0.32,0.0,0.0,0.0,0.0,0.0,0.0,0
0.36,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
0.44,0.0,0.0,0.0,0.0,0.0,0.0,0
0.48,0.0,0.0,0.0,0.0,0.0,0.0,0
0.52,26.0,5.747185230255127,1.0,27.675026041666666,0.10852951388888889,3.435759548441569,0
0.56,33.0,12.842155456542969,1.0,34.398884548611115,0.13489758646514163,18.963567635920015,0
0.6,23.0,17.30919075012207,0.9999826388888889,23.8552734375,0.09355009191176471,37.57631510188726,0
0.64,16.0,21.62242889404297,0.9991145833333334,17.12099392361111,0.06714115264161219,67.97334635369572,0
0.68,11.0,26.76329803466797,0.829921875,12.667651909722222,0.049677066312636166,110.40217010565864,0
0.72,7.0,32.15266418457031,0.38452256944444446,7.9383767361111115,0.031130889161220046,165.58457447185754,0
0.76,4.0,38.03230285644531,0.35986979166666666,6.183550347222222,0.02424921704793028,239.81176757330246,0
0.8,5.0,44.74580001831055,0.08754340277777778,4.697751736111111,0.01842255582788671,349.1756521714763,0
0.84,8.0,51.466461181640625,0.4282421875,7.214639756944444,0.028292704929193897,480.4195409435696,0
0.88,9.0,57.49528884887695,0.5125086805555555,8.8675390625,0.03477466299019608,603.9275139304078,0
0.92,0.0,57.71780014038086,0.010824652777777779,0.6294270833333333,0.002468341503267974,613.368152705421,0
0.96,0.0,57.750526428222656,0.011236979166666666,0.7731857638888889,0.003032101034858388,606.2567536458333,0
1.0,0.0,57.62696838378906,0.014370659722222222,0.7364800347222222,0.0028881569989106753,594.5978372877333,0
1.04,0.0,57.46424865722656,0.00984375,0.7229253472222222,0.0028350013616557737,591.1427216735839,0
1.08,0.0,57.585777282714844,0.012747395833333333,0.7372526041666667,0.0028911866830065363,603.6670172754923,0
1.12,0.0,57.59318923950195,0.00869357638888889,0.6792795138888889,0.002663841230936819,604.1644463568605,0
1.16,0.0,57.61237335205078,0.014965277777777777,0.8141276041666666,0.00319265727124183,606.4774022420058,0
1.2,0.0,57.693111419677734,0.01334201388888889,0.71515625,0.0028045343137254905,615.5768446646043,0
1.24,0.0,57.647891998291016,0.01594184027777778,0.8179774305555556,0.00320775462962963,612.0235630642172,0
1.28,0.0,57.664730072021484,0.008611111111111111,0.6982638888888889,0.002738289760348584,615.1791780802221,0
1.32,0.0,57.599971771240234,0.014305555555555556,0.7403559027777777,0.002903356481481481,612.3117524630889,0
1.36,0.0,57.38291549682617,0.012009548611111111,0.7039236111111111,0.0027604847494553377,597.9847328016493,0
1.4000000000000001,0.0,57.485660552978516,0.011384548611111111,0.7346310763888889,0.0028809061819172112,602.9692254038869,0
1.44,0.0,57.83798599243164,0.011875,0.6850911458333333,0.002686631944444444,618.8223869933328,0
1.48,0.0,57.81898498535156,0.014071180555555556,0.8210763888888889,0.0032199074074074074,618.0557030740621,0
1.52,0.0,57.83585739135742,0.014214409722222222,0.7626779513888889,0.0029908939270152507,621.377074631001,0
1.56,0.0,57.64909362792969,0.013841145833333334,0.7406553819444445,0.002904530909586057,618.3164800142076,0
1.6,0.0,57.66704559326172,0.01220486111111111,0.7660720486111111,0.003004204112200436,627.3368617945354,0
1.6400000000000001,0.0,57.621376037597656,0.015247395833333333,0.7514583333333333,0.0029468954248366014,619.9844486074753,0
1.68,0.0,57.579673767089844,0.014053819444444445,0.7491840277777778,0.002937976579520697,609.2119140507263,0
1.72,0.0,57.73622512817383,0.013901909722222222,0.8104253472222223,0.003178138616557734,615.3522873232051,0
1.76,0.0,57.91288757324219,0.01392361111111111,0.7427083333333333,0.002912581699346405,628.3496093737945,0
1.8,0.0,57.6981315612793,0.015590277777777778,0.8596440972222222,0.003371153322440087,626.188723704849,0
1.84,0.0,57.705223083496094,0.011714409722222222,0.6592447916666667,0.002585273692810458,631.1770740287874,0
1.8800000000000003,0.0,57.59513854980469,0.011401909722222223,0.6996050347222222,0.0027435491557734207,622.7160199643548,0
1.92,0.0,57.528724670410156,0.014114583333333333,0.8055555555555556,0.003159041394335512,615.4140277650432,0
1.96,0.0,57.62299346923828,0.013993055555555555,0.7645008680555555,0.002998042619825708,618.0270962180622,0
2.0,0.0,57.60896682739258,0.012795138888888889,0.7785112847222222,0.0030529854302832242,608.7181881630792,0
2.04,0.0,57.7791748046875,0.011440972222222222,0.6972829861111111,0.002734443082788671,619.6881053575304,0
2.08,0.0,57.60238265991211,0.013350694444444445,0.7214105902777778,0.0028290611383442266,609.9946822396549,0
2.12,0.0,57.55376052856445,0.013229166666666667,0.7831597222222222,0.003071214596949891,607.9444703051909,0
2.16,0.0,57.73606491088867,0.008450520833333334,0.6151909722222222,0.002412513616557734,620.5431159178935,0
2.2,0.0,57.780452728271484,0.014830729166666667,0.8399826388888889,0.0032940495642701526,624.1090453355389,0
2.24,0.0,57.81772232055664,0.01416232638888889,0.7491189236111111,0.002937721269063181,624.1001428627861,0
2.2800000000000002,0.0,57.54483413696289,0.013932291666666667,0.755859375,0.0029641544117647058,610.3698872248144,0
2.32,0.0,57.507755279541016,0.011302083333333334,0.7464236111111111,0.0029271514161220043,604.4127974823375,0
2.36,0.0,57.719913482666016,0.016883680555555555,0.8232291666666667,0.0032283496732026145,617.4921241011255,0
2.4,0.0,57.64019012451172,0.011644965277777778,0.6989366319444444,0.0027409279684095862,609.3485495322146,0
2.44,0.0,57.786102294921875,0.012664930555555556,0.7721614583333334,0.0030280841503267978,613.5158331807454,0
2.48,0.0,58.0338020324707,0.013467881944444444,0.7190755208333334,0.002819904003267974,627.4103166164635,0
2.52,0.0,57.92350387573242,0.0098046875,0.674765625,0.002646139705882353,618.5873957862383,0
2.56,0.0,57.7838134765625,0.012309027777777778,0.7549782986111111,0.0029606992102396514,616.7269790337457,0
2.6,0.0,57.74874496459961,0.01384548611111111,0.7535199652777778,0.0029549802559912853,616.8708374963643,0
2.64,0.0,57.76691436767578,0.014032118055555556,0.7733203125,0.003032628676470588,615.922833394199,0
2.68,0.0,58.02130889892578,0.0132421875,0.7216536458333334,0.002830014297385621,624.8948079962837,0
2.72,0.0,57.98904800415039,0.0127734375,0.7425217013888888,0.0029118498093681916,617.4148867621527,0
2.7600000000000007,0.0,57.904991149902344,0.016432291666666668,0.8569487847222222,0.0033605834694989106,619.0365142061022,0
2.8000000000000003,0.0,58.00851058959961,0.013780381944444444,0.7268836805555555,0.002850524237472767,628.8718743760097,0
2.84,0.0,57.89080047607422,0.012278645833333334,0.7243359375,0.002840533088235294,619.9175025878718,0
2.88,0.0,57.84114456176758,0.012994791666666667,0.7693880208333334,0.0030172079248366014,619.2954371431139,0
2.92,0.0,57.861328125,0.012981770833333333,0.7054774305555556,0.002766578159041394,618.4508879349131,0
2.96,0.0,57.8260383605957,0.012265625,0.7558506944444444,0.0029641203703703704,612.6469621423604,0
3.0,0.0,57.976890563964844,0.013146701388888888,0.7649869791666667,0.0029999489379084966,618.8804335303789,0
3.04,0.0,57.83386993408203,0.01365451388888889,0.7568793402777778,0.0029681542755991288,611.3063642596021,0
3.08,0.0,57.73629379272461,0.013372395833333333,0.7951432291666667,0.0031182087418300656,612.2544565935299,0
3.12,0.0,57.83601379394531,0.012087673611111112,0.6797873263888888,0.0026658326525054463,621.1908934027779,0
