segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,changed_pct,rtci,burst_score,tail_score,extreme_score,adim_sustained,adim_dynamic,adim_risk,spatial_adim,scene_activity,texture,spatial_score,temporal_score,v9_fusion,adci_temporal,adci_spatial,bdi,regime,class
10,50.1501,55.18846666666667,0.0,0.0,1.0,28.62375259399414,29.240156173706055,0.4073109567901234,0.0075,0.0,0.05,0.1,0.0,0.0,0.0,0.4210650236747828,0.0018861580125877513,98.0793661873668,0.28446743374230266,0.0,0.21826737859957684,0.0,0.4210650236747828,0.11336104346230753,LOW-COMPLEXITY,Low
11,55.18846666666667,60.22683333333334,0.0,0.0,1.0,29.048673629760742,29.23577308654785,0.3934255125661375,0.0075,0.0,0.05,0.1,0.0,0.0,0.0,0.513494135927794,0.0021106389893920533,100.61800992227295,0.38021675121577414,0.0,0.2502269365534842,0.0,0.513494135927794,0.14931426941965803,LOW-COMPLEXITY,Low
12,60.22683333333334,65.23183333333334,0.0,0.0,1.0,29.845458984375,111.88212738037109,0.6796944444444445,0.0075,0.0,0.05,0.1,0.0,0.0,1.0,0.27756554129494776,0.0010597441448801743,188.87306387809545,0.27617540957792247,0.435,0.3282738784443903,0.3,0.27756554129494776,0.3335921769207609,HEAVY-TAIL-RISK,Moderate
13,65.23183333333334,70.2702,1.0,2.0,3.0,25.541024208068848,107.72016906738281,8.881909997795416,0.33916666666666667,0.2,0.15,1.0,0.4999999999125,0.18999999999999997,0.38434782608695656,0.3939577895603533,0.01157672673621918,148.6450481404068,0.44273293809360337,0.32336630433404484,0.35462893755008645,0.35680434779546194,0.3939577895603533,0.3521493237122871,BURST-DOMINATED,Moderate
14,70.2702,75.30856666666666,1.0,2.0,3.0,15.073364734649658,28.886659622192383,3.6033055004409174,0.2891666666666667,0.2,0.15,0.1,0.456249999934375,0.23666666666666666,0.11564117647058826,0.3686050721994574,0.006424459444271537,72.93948955293385,0.3267757184752412,0.2186049534210366,0.312566045913529,0.277213186251541,0.3686050721994574,0.25714755039474624,BURST-DOMINATED,Moderate
15,75.30856666666666,80.34693333333334,0.0,1.0,2.0,0.0,28.092385292053223,2.2041136188271606,0.14,0.1,0.1,0.3,0.08749999991249999,0.42999999999999994,0.210699999888,0.20581713474002597,0.0031066935647715874,38.91538184717138,0.24882857573797204,0.2806607499374987,0.18974148745329472,0.24433499993577495,0.20581713474002597,0.2784745247758326,LOW-COMPLEXITY,Low
16,80.34693333333334,85.35193333333333,0.0,0.0,1.0,8.65417766571045,54.13216171264649,0.1322986111111111,0.0075,0.0,0.05,0.1,0.0,0.0,0.0,0.32984780868908736,0.0009115074891067539,52.72377190650138,0.38454903806993446,0.0,0.12628976487781077,0.0,0.32984780868908736,0.15401398456992915,LOW-COMPLEXITY,Very Low
17,85.35193333333333,90.39030000000001,0.0,0.0,0.0,88.81337356567383,93.47104263305664,0.4621259093915344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42306784239347806,0.0009723182675848114,308.2874914310809,0.29614808502933626,0.0,0.22917784477591696,0.0,0.42306784239347806,0.12251932758786954,LOW-COMPLEXITY,Low
18,90.39030000000001,95.42866666666667,0.0,2.0,2.75,9.30420446395874,29.667875289916992,3.255242779982363,0.12062500000000001,0.2,0.1375,0.10909090909090909,0.043749999978124995,0.5,0.10835174128108788,0.3104947160408509,0.004880948463490335,49.30193606901907,0.3102783397159636,0.2577736324538279,0.22322259360935448,0.2228180223766701,0.3104947160408509,0.29689615980320627,BURST-DOMINATED,Low
19,95.42866666666667,100.46703333333333,2.0,3.0,3.0,36.081010818481445,51.39446258544922,13.998518794091714,0.4154166666666666,0.15,0.075,0.1,0.6374999999319444,0.1225,0.09313478260869565,0.49674181991154986,0.016658285053990734,253.22403007751606,0.4410354236699028,0.19083863042406382,0.39125278970460425,0.2939404347587892,0.49674181991154986,0.2778659506449797,LOW-COMPLEXITY,Moderate
