type,timestamp,medad,severity
EXTREME_TEMPORAL,9.200000000000001,42.0,6.0
EXTREME_TEMPORAL,18.16,33.0,4.714285714285714
EXTREME_TEMPORAL,36.480000000000004,45.0,6.428571428571429
EXTREME_TEMPORAL,45.68000000000001,45.0,6.428571428571429
EXTREME_TEMPORAL,54.92,48.0,6.857142857142857
EXTREME_TEMPORAL,64.12,37.0,5.285714285714286
EXTREME_TEMPORAL,71.12,45.0,6.428571428571429
EXTREME_TEMPORAL,80.36000000000001,49.0,7.0
EXTREME_TEMPORAL,89.56,22.0,3.142857142857143
EXTREME_TEMPORAL,98.76,45.0,6.428571428571429
EXTREME_TEMPORAL,108.00000000000001,50.0,7.142857142857143
EXTREME_TEMPORAL,117.2,67.0,9.571428571428571
EXTREME_TEMPORAL,126.44000000000001,105.0,15.0
SCENE_CHANGE,126.44000000000001,0.0,0.4141215277777778
EXTREME_TEMPORAL,135.64000000000004,62.0,8.857142857142858
EXTREME_TEMPORAL,144.88000000000002,53.0,7.571428571428571
EXTREME_TEMPORAL,154.08,35.0,5.0
EXTREME_TEMPORAL,163.32000000000002,27.0,3.857142857142857
EXTREME_TEMPORAL,172.52,68.0,9.714285714285714
EXTREME_TEMPORAL,181.72000000000003,78.0,11.142857142857142
EXTREME_TEMPORAL,190.96,51.0,7.285714285714286
EXTREME_TEMPORAL,199.92000000000002,74.0,10.571428571428571
EXTREME_TEMPORAL,209.12,70.0,10.0
EXTREME_TEMPORAL,218.36,49.0,7.0
EXTREME_TEMPORAL,227.56000000000003,45.0,6.428571428571429
EXTREME_TEMPORAL,236.8,40.0,5.714285714285714
EXTREME_TEMPORAL,245.16000000000003,37.0,5.285714285714286
EXTREME_TEMPORAL,254.40000000000003,42.0,6.0
EXTREME_TEMPORAL,263.6,48.0,6.857142857142857
EXTREME_TEMPORAL,272.84000000000003,47.0,6.714285714285714
EXTREME_TEMPORAL,282.04,32.0,4.571428571428571
EXTREME_TEMPORAL,291.2800000000001,54.0,7.714285714285714
EXTREME_TEMPORAL,348.68,41.0,5.857142857142857
EXTREME_TEMPORAL,351.56,35.0,5.0
EXTREME_TEMPORAL,354.16,28.0,4.0
EXTREME_TEMPORAL,357.24,39.0,5.571428571428571
EXTREME_TEMPORAL,360.84000000000003,50.0,7.142857142857143
EXTREME_TEMPORAL,364.64000000000004,42.0,6.0
EXTREME_TEMPORAL,367.68,49.0,7.0
EXTREME_TEMPORAL,372.32000000000005,40.0,5.714285714285714
EXTREME_TEMPORAL,381.76000000000005,63.0,9.0
EXTREME_TEMPORAL,398.72,63.0,9.0
EXTREME_TEMPORAL,408.92,37.0,5.285714285714286
EXTREME_TEMPORAL,417.12000000000006,92.0,13.142857142857142
EXTREME_TEMPORAL,422.08000000000004,23.0,3.2857142857142856
EXTREME_TEMPORAL,429.04,60.0,8.571428571428571
EXTREME_TEMPORAL,433.24,22.0,3.142857142857143
EXTREME_TEMPORAL,436.64000000000004,38.0,5.428571428571429
EXTREME_TEMPORAL,446.64000000000004,41.0,5.857142857142857
EXTREME_TEMPORAL,457.36,42.0,6.0
EXTREME_TEMPORAL,460.8,53.0,7.571428571428571
EXTREME_TEMPORAL,463.88000000000005,42.0,6.0
EXTREME_TEMPORAL,470.8,42.0,6.0
EXTREME_TEMPORAL,475.8,42.0,6.0
EXTREME_TEMPORAL,481.92,57.0,8.142857142857142
EXTREME_TEMPORAL,484.76000000000005,44.0,6.285714285714286
EXTREME_TEMPORAL,489.24000000000007,47.0,6.714285714285714
EXTREME_TEMPORAL,493.68000000000006,36.0,5.142857142857143
EXTREME_TEMPORAL,496.44000000000005,129.0,18.428571428571427
SCENE_CHANGE,496.44000000000005,0.0,0.39377784586056647
EXTREME_TEMPORAL,499.48,80.0,11.428571428571429
SCENE_CHANGE,499.48,0.0,0.36309994553376906
EXTREME_TEMPORAL,504.04,70.0,10.0
EXTREME_TEMPORAL,504.76000000000005,27.0,3.857142857142857
EXTREME_TEMPORAL,505.44000000000005,27.0,3.857142857142857
EXTREME_TEMPORAL,506.64000000000004,22.0,3.142857142857143
EXTREME_TEMPORAL,508.16,67.0,9.571428571428571
EXTREME_TEMPORAL,527.8000000000001,58.0,8.285714285714286
EXTREME_TEMPORAL,531.8000000000001,52.0,7.428571428571429
EXTREME_TEMPORAL,547.84,57.0,8.142857142857142
EXTREME_TEMPORAL,551.88,44.0,6.285714285714286
EXTREME_TEMPORAL,556.6800000000001,57.0,8.142857142857142
EXTREME_TEMPORAL,563.8000000000001,47.0,6.714285714285714
EXTREME_TEMPORAL,566.36,61.0,8.714285714285714
EXTREME_TEMPORAL,570.6400000000001,45.0,6.428571428571429
EXTREME_TEMPORAL,575.6400000000001,50.0,7.142857142857143
EXTREME_TEMPORAL,579.96,42.0,6.0
EXTREME_TEMPORAL,588.4000000000001,39.0,5.571428571428571
EXTREME_TEMPORAL,598.1600000000001,52.0,7.428571428571429
