segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,changed_pct,rtci,burst_score,tail_score,extreme_score,adim_sustained,adim_dynamic,adim_risk,spatial_adim,scene_activity,texture,spatial_score,temporal_score,v9_fusion,adci_temporal,adci_spatial,bdi,regime,class
22,110.0,115.0,1.0,4.200000000000017,23.800000000000026,115.15554809570312,118.54241638183593,22.28652083333333,0.2760084033613449,0.4200000000000017,1.0,0.15126050420168052,0.2380952380753959,0.4370000000000015,0.29821265475962155,0.49811422399918087,0.0381522223583878,1715.8788342571909,0.3668440094447128,0.3453000048173108,0.42907851489378734,0.32574712975427556,0.49811422399918087,0.36305282714933035,SPARSE-EXTREME,Moderate
23,115.0,120.0,3.0,5.0,6.0,105.3769760131836,109.38983001708985,30.74458333333333,0.3466666666666667,0.16666666666666669,0.1,0.7,0.599999999958,0.13833333333333334,0.37882774451097806,0.39413837919023664,0.048457769471677556,1891.162723520837,0.2385281602779088,0.3156609021889938,0.4478099191598819,0.37206499000526005,0.39413837919023664,0.2688704520573339,LOW-COMPLEXITY,Moderate
24,120.0,125.0,4.0,10.0,14.280000000000015,103.07190704345703,113.43699798583985,35.824409722222214,0.27933102240896346,0.25,0.1785000000000002,0.24509803921568601,0.426249999983375,0.2903947368421052,0.30904238091256125,0.42021380243648915,0.057857497821350766,1444.721601313737,0.29141665111455506,0.3199036659575036,0.42266499592237716,0.34353837216268646,0.42021380243648915,0.3075426648683977,BURST-DOMINATED,Moderate
25,125.0,130.0,2.0,5.0,5.0,91.6037826538086,96.46268005371094,24.15604513888889,0.32125000000000004,0.25,0.125,0.8,0.434999999965,0.2845,0.0977253807106599,0.38218408507880575,0.03719103635620915,1449.4084906574456,0.2287244333756227,0.22695679060362456,0.3714473566767852,0.28114261420094794,0.38218408507880575,0.2346065773615837,BURST-DOMINATED,Moderate
26,130.0,135.0,1.0,5.0,24.52000000000001,89.49894714355469,94.26177673339843,20.491350694444446,0.29539151712887435,0.5,1.0,0.1386623164763458,0.199999999986,0.5049999999999999,0.30202833191229345,0.4581532231091957,0.030515652505446623,1318.9637764762836,0.3221575366719548,0.36866982437964263,0.41614202339823947,0.337358499568788,0.4581532231091957,0.3637444205349063,SPARSE-EXTREME,Moderate
27,135.0,140.0,2.0,5.0,10.52000000000001,105.89938354492188,118.97159881591797,27.131600694444447,0.2570070342205323,0.25,0.26300000000000023,0.4087452471482885,0.4174999999685,0.2969444444444444,0.4475788104068838,0.4028194728542042,0.04551609599673202,1751.3470626351439,0.26954631042510974,0.3814578936331443,0.4414732735150342,0.38432919866659565,0.4028194728542042,0.3299568654014094,SPARSE-EXTREME,Moderate
28,140.0,145.0,3.0,13.200000000000017,27.56000000000003,113.9604721069336,118.65868377685547,33.250947916666675,0.25605397809737446,0.44000000000000056,0.4593333333333338,0.13062409288824367,0.2339015151449865,0.5315889029003791,0.28975861958932325,0.4085199327281299,0.052468685866013075,2130.784016690412,0.26111645666649497,0.37950696608859547,0.41053759043754134,0.35484923219267495,0.4085199327281299,0.34847742046784774,SPARSE-EXTREME,Moderate
29,145.0,150.0,1.0,2.0,2.0,112.35624694824219,113.53838958740235,16.530670138888887,0.365,0.2,0.1,0.15,0.456249999934375,0.23666666666666666,0.10116153846153847,0.4131626760061779,0.022288686683006532,2455.419267340752,0.25400647272889787,0.21230631088709997,0.38226423517443464,0.2728692948488261,0.4131626760061779,0.231845947109854,BURST-DOMINATED,Moderate
30,150.0,155.0,2.0,3.0,3.0,109.47171020507812,111.36085510253906,23.2953125,0.3820833333333333,0.15,0.075,0.1,0.6666666665888888,0.11249999999999999,0.09043478260869565,0.4420645451176253,0.03893174196623093,1795.4109453647081,0.29530919276808787,0.19018288042253256,0.4165054535563645,0.2998387680887198,0.4420645451176253,0.2246055862406695,LOW-COMPLEXITY,Moderate
31,155.0,160.0,3.0,4.300000000000004,5.0,101.67868041992188,103.87687225341797,29.947472222222228,0.3948449612403101,0.14333333333333348,0.08333333333333334,0.58,0.697674418547863,0.12073188405797144,0.3710131606434093,0.4048748408267769,0.04338489065904138,1866.3788112593234,0.25084123722708385,0.3204726885547948,0.46835478268543207,0.39774615410506486,0.4048748408267769,0.2739610274577532,LOW-COMPLEXITY,Moderate
32,160.0,165.0,2.0,4.6000000000000085,24.52000000000001,98.64155578613281,107.62281646728516,27.30248263888889,0.1902330342577489,0.23000000000000043,0.6130000000000002,0.14274061990212067,0.43478260866257007,0.2791666666666674,0.2869720048298899,0.43077514083045676,0.04140773801742919,1588.5832261139337,0.29669571827477853,0.30707149963202385,0.4216767392448285,0.33597384781420003,0.43077514083045676,0.3010784000566154,SPARSE-EXTREME,Moderate
33,165.0,170.0,2.0,2.0,12.120000000000061,100.19480895996094,116.12461395263672,17.223631944444445,0.20295825082508234,0.1,0.30300000000000155,0.14026402640263955,0.956249999846875,0.20500000000000002,0.15353908676483705,0.38921638016019655,0.03197130337690632,1542.0847519533056,0.26059102623577207,0.30093637771858694,0.47095155030412683,0.45249922597585734,0.38921638016019655,0.27210532369900686,SPARSE-EXTREME,Moderate
34,170.0,175.0,3.0,3.0,4.0,103.99896240234375,108.8921890258789,24.85683333333333,0.44333333333333336,0.1,0.06666666666666667,1.0,0.9708333332263889,0.19045454545454543,0.4011285714285712,0.38576221958440043,0.040900200027233116,1772.8988276785424,0.23225558158052584,0.40500740582731193,0.5283784075813754,0.5267893289668983,0.38576221958440043,0.3124026006255662,LOW-COMPLEXITY,High
35,175.0,180.0,3.0,7.0,8.0,98.35110473632812,103.43398895263672,29.92335763888889,0.29440476190476195,0.23333333333333334,0.13333333333333333,0.35,0.42857142854999997,0.32166666666666666,0.5114768715511698,0.39488479070707183,0.04416358578431373,1694.6737022464185,0.24462003133416355,0.4210716057880505,0.4626836663210693,0.4160263947911842,0.39488479070707183,0.34266629860203013,BURST-DOMINATED,Moderate
36,180.0,185.0,3.0,4.0,13.280000000000015,98.9583511352539,113.17458648681641,28.10537847222223,0.2044851405622489,0.13333333333333333,0.2213333333333336,0.18072289156626484,0.7281249999398438,0.15636363636363634,0.4888506241340311,0.4567949408833463,0.04360870288671023,1416.625580554446,0.3381231448026721,0.39104789080701075,0.5094727123805548,0.4562262099464274,0.4567949408833463,0.3455967892247074,SPARSE-EXTREME,High
37,185.0,190.0,1.0,3.0,7.0,99.69771575927734,101.35054931640624,20.496336805555547,0.23226190476190473,0.3,0.35,0.2,0.36249999995138893,0.307,0.3463681299628256,0.4012878547387364,0.03105221541394335,967.870300841404,0.24282814737826472,0.33286638652617284,0.41829923459087326,0.3382354389718338,0.4012878547387364,0.29620206160567775,SPARSE-EXTREME,Moderate
38,190.0,195.0,2.0,6.0,26.04000000000002,102.33213806152344,107.05173645019532,24.70246180555556,0.24438579109062983,0.3,0.6510000000000005,0.14592933947772646,0.33333333331388887,0.39,0.4108346004308301,0.4530457683689344,0.039156166530501094,1032.104921042743,0.31667031778317134,0.39013805118434863,0.4497122009853698,0.37641704678911014,0.4530457683689344,0.361598177208856,SPARSE-EXTREME,Moderate
39,195.0,200.0,2.0,3.0,5.760000000000005,110.43262481689453,118.67329254150391,27.431513888888887,0.2660444444444443,0.15,0.14400000000000013,0.7118055555555549,0.6958333332458333,0.10472222222222222,0.5734955100830168,0.38588577097427357,0.04289573638344226,2046.5914752934443,0.23760727034725798,0.4017386024278866,0.4963818030022962,0.4522430974387245,0.38588577097427357,0.30827070554887226,LOW-COMPLEXITY,Moderate
40,200.0,205.0,2.0,5.6000000000000085,9.0,101.91704559326172,119.72392272949219,27.24371527777778,0.23271825396825405,0.2800000000000004,0.225,0.6222222222222222,0.37276785711774496,0.30647008547008603,0.6526758916433137,0.3998234268191757,0.04518863017429193,1760.754804841358,0.2773391826594896,0.4675115101899463,0.4710128094799856,0.43353604739873497,0.3998234268191757,0.37808712305696435,HEAVY-TAIL-RISK,Moderate
41,205.0,210.0,2.0,7.0,26.52000000000001,100.5644302368164,103.92232360839844,29.38686111111111,0.28180024779142426,0.35,0.6630000000000003,0.13197586726998486,0.31071428569642856,0.4205,0.3129524429358667,0.4926502103846456,0.044534281181917205,1507.2529844010928,0.35999696822896665,0.35642556267428954,0.44259510607065167,0.34981073287451,0.4926502103846456,0.36381208508343,SPARSE-EXTREME,Moderate
42,210.0,215.0,2.0,3.0,4.0,113.02433013916016,124.798193359375,28.96897916666666,0.3358333333333333,0.15,0.1,1.0,0.6958333332458333,0.10472222222222222,0.3787,0.37467998630678595,0.04728541707516339,2076.5235351728566,0.23154854940532862,0.31700255554177426,0.4522463792451913,0.3938044444138194,0.37467998630678595,0.26337606641734035,LOW-COMPLEXITY,Moderate
43,215.0,220.0,2.0,5.0,24.52000000000001,123.0748519897461,127.86438751220703,32.29047222222222,0.1952330342577488,0.25,0.6130000000000002,0.10603588907014679,0.399999999972,0.31249999999999994,0.18724458315867926,0.41484752375850886,0.05717770411220044,2228.4069466340025,0.26948576908705996,0.27179514366961544,0.3985537170569877,0.30554837493780374,0.41484752375850886,0.27673649204765033,SPARSE-EXTREME,Moderate
44,220.0,225.0,1.0,7.6000000000000085,39.88000000000007,118.16515350341797,119.4711929321289,19.180295138888887,0.37885340231219994,0.7600000000000009,1.0,0.12286860581745215,0.13157894736236136,0.7065263157894739,0.5217749441382149,0.4477072068935863,0.031160511982570808,1754.6169786293226,0.3076235562193587,0.535605258593906,0.4714434329198476,0.4498693253446068,0.4477072068935863,0.4617879984763302,SPARSE-EXTREME,Moderate
45,225.0,230.0,2.0,3.0,4.0,104.10740661621094,107.7359115600586,23.421222222222223,0.3358333333333333,0.15,0.1,0.1,0.6374999999319444,0.1225,0.1311634146341461,0.3965630605500662,0.036627403594771235,958.0895273071753,0.24223367625167602,0.2073810853551348,0.4042591250647092,0.30534902436642436,0.3965630605500662,0.21376627895609157,LOW-COMPLEXITY,Moderate
46,230.0,235.0,4.0,8.0,15.52000000000001,93.62337493896484,98.21404113769532,34.9448125,0.2579659793814432,0.2,0.19400000000000012,0.10309278350515456,0.499999999978125,0.225,0.19749270087911094,0.41362368750577483,0.05318226838235294,682.8170621774135,0.27102271993668126,0.2563468248789679,0.40812943726679307,0.31299781025607704,0.41362368750577483,0.2608246462671411,BURST-DOMINATED,Moderate
47,235.0,240.0,3.0,5.6000000000000085,17.60000000000005,94.64851379394531,99.48177795410156,31.052145833333334,0.21160822510822502,0.18666666666666695,0.2933333333333342,0.28977272727272646,0.5357142856808028,0.23066666666666727,0.4064225365587741,0.39324242669135107,0.04516946732026144,1002.1984136787171,0.24345101041226413,0.3551654700644601,0.45072359309367316,0.39016009428924675,0.39324242669135107,0.29979820326656287,SPARSE-EXTREME,Moderate
48,240.0,245.0,4.0,5.0,7.0,96.62451171875,98.27569274902343,31.36510763888889,0.3500892857142857,0.125,0.0875,0.3142857142857143,0.7824999999475,0.07608333333333334,0.36839731790266284,0.41050539783432877,0.044782987472766884,1553.6116207077077,0.25821432498675717,0.3145005416127229,0.48127740340985126,0.41102336201909045,0.41050539783432877,0.26920833524697707,LOW-COMPLEXITY,Moderate
49,245.0,250.0,3.0,4.0,5.0,102.53817749023438,124.09539031982422,28.655784722222222,0.3958333333333333,0.13333333333333333,0.08333333333333334,0.45999999999999996,0.749999999934375,0.15,0.3747353982300885,0.37811524013278763,0.044837150326797394,1917.9170370783402,0.25825168600289333,0.34225989821975256,0.46313575006228336,0.4274206194460578,0.37811524013278763,0.2904048552245622,LOW-COMPLEXITY,Moderate
50,250.0,255.0,6.0,8.0,22.320000000000036,95.71317291259766,104.94864959716797,42.176652777777775,0.2206419354838708,0.13333333333333333,0.1860000000000003,0.17473118279569863,0.7499999999671876,0.08666666666666667,0.38219651891839546,0.4223475506531706,0.0588478383714597,1524.1206109268242,0.29159465730524464,0.3196971523910007,0.47857260535953894,0.4074922889973676,0.4223475506531706,0.28670699736959426,LOW-COMPLEXITY,Moderate
51,255.0,260.0,2.0,3.0,9.280000000000015,86.54227447509766,91.3503631591797,25.95053125,0.21339195402298838,0.15,0.23200000000000037,0.11853448275862048,0.6958333332458333,0.10472222222222222,0.3403837358169529,0.4452795867201841,0.03632805473856209,803.7451874907375,0.31286081898823004,0.3003349806221488,0.4687918526838394,0.3823095651589053,0.4452795867201841,0.28642577718151124,SPARSE-EXTREME,Moderate
52,260.0,265.0,2.0,7.0,23.52000000000001,68.8014907836914,75.13345489501953,28.439621527777774,0.261074149659864,0.35,0.5880000000000003,0.14880952380952375,0.2982142856982143,0.4391666666666666,0.3650015355369744,0.4635047599820259,0.04023352750544663,456.457014401043,0.33074791613131405,0.3847048346227192,0.43541304200278513,0.3675837939888006,0.4635047599820259,0.3664342297683381,SPARSE-EXTREME,Moderate
53,265.0,270.0,5.0,16.60000000000001,20.0,107.74420928955078,124.8067138671875,39.36676041666667,0.2801686746987952,0.3320000000000002,0.2,0.10500000000000001,0.31701807228185314,0.37078996655518415,0.15904292735190162,0.3557682752139546,0.07113775013616558,2040.3262500569597,0.21875212956180817,0.2702109311537066,0.35743552471929774,0.2884456917985335,0.3557682752139546,0.2620903603707509,SPARSE-EXTREME,Moderate
54,270.0,275.0,5.0,17.0,21.52000000000001,108.15589904785156,111.18963012695313,36.51751388888891,0.2746274743057074,0.33999999999999997,0.2152000000000001,0.2137546468401486,0.2889705882295415,0.4217894736842105,0.3360930071013141,0.42014665680941904,0.06604791775599131,1837.7078842710598,0.2765350375010325,0.3635925362615402,0.42249861692286694,0.34959392380020743,0.42014665680941904,0.33696668995741463,SPARSE-EXTREME,Moderate
55,275.0,280.0,2.0,2.0,2.0,109.46978759765625,111.15400085449218,25.129520833333334,0.5325,0.1,0.05,0.1,0.999999999825,0.015,0.08000000000000002,0.4152419575679478,0.03772433428649237,2026.787776371934,0.26079537380164636,0.19841249997243748,0.4599848801040397,0.37924999993874997,0.4152419575679478,0.20333190554525013,LOW-COMPLEXITY,Moderate
56,280.0,285.0,2.0,7.0,37.56000000000003,99.59064483642578,104.1565933227539,26.40833680555556,0.2549740681576146,0.35,0.9390000000000007,0.1331203407880723,0.2857142857,0.4625,0.30454873325743137,0.48676926482245264,0.04466102192265795,1322.0123210476943,0.3552427320747081,0.3659474489647326,0.4383236472332812,0.35323961997222936,0.48676926482245264,0.37064963635200404,SPARSE-EXTREME,Moderate
57,285.0,290.0,4.0,17.0,21.760000000000005,104.97057342529297,117.95363769531251,42.471423611111106,0.29190294117647053,0.425,0.2720000000000001,0.1930147058823529,0.26102941175834776,0.5037499999999999,0.2873842517603199,0.40558923996115603,0.0747195833333333,1770.3661755232613,0.270786759689818,0.3714024068676789,0.4058893899905405,0.3538880696435176,0.40558923996115603,0.3451024941153571,SPARSE-EXTREME,Moderate
58,290.0,295.0,2.0,5.0,8.52000000000001,101.114501953125,125.47290344238282,22.209173611111108,0.27182089201877924,0.25,0.21300000000000024,0.6807511737089194,0.4174999999685,0.25305555555555553,0.40588229718507485,0.44636045339912284,0.034148637118736384,2458.9640910285602,0.3540080507009801,0.3454351881594352,0.4382277812816835,0.3564591335889419,0.44636045339912284,0.34293986891594863,SPARSE-EXTREME,Moderate
59,295.0,300.0,2.0,8.0,27.360000000000056,98.77185821533203,111.1483154296875,24.23477430555555,0.23914970760233933,0.4,0.6840000000000014,0.12061403508771903,0.2499999999890625,0.532142857142857,0.24551895060790582,0.4163112094740571,0.04301201361655774,1372.1734387634583,0.2864304897343723,0.36302395779843066,0.40056946475848887,0.3474056851785436,0.4163112094740571,0.3492003120410431,SPARSE-EXTREME,Moderate
60,300.0,305.0,3.0,6.0,7.0,92.30640411376953,96.14572601318359,28.69996180555556,0.3317857142857143,0.2,0.11666666666666667,0.7142857142857143,0.5145833333017361,0.1976923076923077,0.379707874015748,0.4097133534101447,0.04378264542483659,1439.4147489179798,0.2588563805715546,0.32677941557648915,0.44271823587455905,0.3632088365526397,0.4097133534101447,0.2883304925147759,BURST-DOMINATED,Moderate
61,305.0,310.0,2.0,3.6000000000000085,4.0,100.05040740966797,103.71129455566407,25.784045138888885,0.33777777777777784,0.18000000000000044,0.1,0.875,0.5798611110503459,0.17450427350427436,0.4063405529953917,0.39926797954010756,0.03780484395424838,1640.1684405003316,0.2470654408515687,0.3391967569964166,0.45526309310002233,0.38593005049273454,0.39926797954010756,0.28763495945114265,LOW-COMPLEXITY,Moderate
62,310.0,315.0,3.0,7.0,41.88000000000007,104.5938720703125,115.50567779541015,33.42156250000001,0.2274213808159368,0.23333333333333334,0.6980000000000011,0.10744985673352418,0.42857142854999997,0.265,0.5350882045019336,0.407258893355532,0.05357475571895425,1558.892294994364,0.27261037795496496,0.4082508689549661,0.4608447801110517,0.40327646134308004,0.407258893355532,0.3422993693527576,SPARSE-EXTREME,Moderate
63,315.0,320.0,1.0,3.0,9.760000000000005,113.30010986328125,118.19638214111328,25.18712152777778,0.266096174863388,0.3,0.48800000000000027,0.37909836065573754,0.3916666666083333,0.28833333333333333,0.28731751799643124,0.4373321613705461,0.040998145016339874,2106.173987471294,0.29397763590133474,0.3041664536525934,0.4193084368030404,0.3241952553785127,0.4373321613705461,0.299594691521893,SPARSE-EXTREME,Moderate
64,320.0,325.0,4.0,12.0,16.0,85.4916763305664,105.17391662597656,33.31297569444445,0.28,0.3,0.2,0.20625,0.3479166666557292,0.3216666666666666,0.30029181974589503,0.3822273800095542,0.05008593709150327,1577.1831971749095,0.2658885788259684,0.31650298325440834,0.3908806843838777,0.32444171258660703,0.3822273800095542,0.29965612357350374,SPARSE-EXTREME,Moderate
65,325.0,330.0,1.0,5.0,24.760000000000005,107.72303771972656,108.94642028808593,17.300163194444448,0.31519386106623587,0.5,1.0,0.14135702746365103,0.1824999999895,0.595,0.5122946873528208,0.5133798262115101,0.025489905637254905,1730.4741266140072,0.38054710753016463,0.4940544389968233,0.48599926141783145,0.42581340620217123,0.5133798262115101,0.4576225418113689,SPARSE-EXTREME,Moderate
66,330.0,335.0,4.0,9.0,10.0,104.96435546875,109.48533630371094,37.45295486111112,0.3305555555555556,0.225,0.125,0.1,0.4541666666483024,0.2633298319327731,0.10203964062413394,0.3820193371102803,0.05264081930827888,1756.212093446252,0.2257249642199712,0.22322540018121093,0.3751063747963306,0.2817356666906166,0.3820193371102803,0.2297832830879446,BURST-DOMINATED,Moderate
67,335.0,340.0,2.0,3.0,4.0,91.80184173583984,96.79739837646484,22.07788541666667,0.3025,0.15,0.1,0.95,0.6666666665888888,0.11249999999999999,0.38146341463414635,0.4277367003377478,0.026201189678649237,1650.082806713515,0.2828097730139951,0.31678033535360367,0.4660572457197186,0.387147357696355,0.4277367003377478,0.28293525961958405,LOW-COMPLEXITY,Moderate
