segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,si_p99,motion_occupancy,motion_magnitude,scene_activity,texture,rtci,burst_score,tail_score,extreme_score,spatial_score,temporal_score,motion_score,event_score,segment_variability,v8_fusion,bdi,regime,class
10,50.0,55.0,4.0,6.0,8.0,103.21974182128906,115.82246398925781,117.23511901855468,0.3637239930555556,14.478590729166669,0.056778787173202616,879.6116733739791,0.42083333333333334,0.1875,0.16666666666666666,0.953125,0.5887577763151375,0.31583333333333335,0.4213289694084977,0.16222510620915034,0.3333333333333333,0.4061885392243429,0.4211281992130308,LOW-COMPLEXITY,Moderate
11,55.0,60.0,6.0,8.0,36.880000000000194,83.9473876953125,113.36297454833986,120.50712158203125,0.40095548611111104,16.374123194444447,0.06421224782135077,772.0858671638314,0.542333333333334,0.16666666666666666,0.576250000000003,0.172857917570498,0.506442925643321,0.37328333333333374,0.47603135120577994,0.18346356520385934,0.375,0.40518422348757815,0.44370010157240447,SPARSE-EXTREME,Moderate
12,60.0,65.0,5.0,11.0,12.0,74.4035415649414,83.32425537109376,91.86431945800781,0.40703055555555556,14.871943368055554,0.058321346541394335,598.1911858146582,0.34136363636363637,0.275,0.13636363636363635,0.46875,0.5914323480111654,0.31150000000000005,0.4303600802146724,0.1666324186896981,0.36363636363636365,0.3836072728686235,0.4047046709442481,BURST-DOMINATED,Moderate
13,65.0,70.0,1.0,5.0,13.04000000000002,92.43324279785156,93.5338134765625,94.12824096679688,0.19134725694444446,6.5155722916666665,0.025551263888888887,770.9643095009075,0.3402000000000001,0.625,0.3260000000000005,0.3834355828220853,0.6434313107564734,0.4683600000000001,0.2780369801958747,0.07300361111111112,0.4,0.44909994969168787,0.4791216222749121,SPATIAL-HEAVY,Moderate
14,70.0,75.0,1.0,3.6000000000000085,4.0,90.37517547607422,94.07199096679688,94.94233947753906,0.24397687499999995,8.852308506944446,0.03471493532135077,918.5331109171595,0.28444444444444417,0.45000000000000107,0.13888888888888856,0.125,0.6278731250370556,0.3589444444444448,0.31047187083152783,0.09918552948957363,0.2777777777777771,0.3663251611479461,0.3946885450429445,SPATIAL-HEAVY,Moderate
15,75.0,80.0,6.0,7.0,8.0,90.22074890136719,93.94249877929688,98.54082946777343,0.42420940972222215,14.828864409722222,0.05815240944989107,1485.649842246323,0.4863095238095238,0.14583333333333334,0.14285714285714285,0.125,0.628436503018651,0.3330952380952381,0.47002342113446793,0.16614974128540308,0.2857142857142857,0.380868881225384,0.4333890525303057,SPATIAL-HEAVY,Moderate
16,80.0,85.0,3.0,6.0,8.0,94.50576782226562,100.85953369140626,102.55955902099609,0.3420756597222222,14.425077743055555,0.05656893232570806,1060.4859280735402,0.38333333333333336,0.25,0.16666666666666666,0.125,0.6146193119588098,0.32333333333333336,0.3788459835897064,0.16162552093059446,0.5,0.3708207691272376,0.40000764500807184,SPATIAL-HEAVY,Moderate
17,85.0,90.0,7.0,8.0,8.0,91.08036804199219,95.170361328125,96.53443115234376,0.4480025694444445,18.607358715277773,0.07297003417755991,984.6654492614388,0.48482142857142857,0.14285714285714285,0.125,0.140625,0.6258867373395675,0.3309375,0.5014436409119679,0.20848581193588547,0.25,0.3858777124570038,0.4375044128624551,SPATIAL-HEAVY,Moderate
18,90.0,95.0,5.0,7.0,8.760000000000005,87.93614196777344,97.76963653564454,98.63104919433594,0.3953076388888889,15.028807881944443,0.058936501497821356,823.9598310245261,0.4305714285714286,0.175,0.15642857142857153,0.1284246575342465,0.5933128201513562,0.31556428571428574,0.3823280082577817,0.1683900042794896,0.2857142857142857,0.3546267717746365,0.4028856332403203,LOW-COMPLEXITY,Moderate
19,95.0,100.0,1.0,6.0,15.52000000000001,123.88529205322266,128.00486450195314,129.31792602539062,0.23315958333333334,8.77085326388889,0.0343955029956427,1103.19284878783,0.36466666666666675,0.75,0.32333333333333353,0.1369201030927834,0.6319217336717281,0.5380666666666667,0.3512984735389012,0.0982728657018363,0.5,0.4765208907152021,0.4999212467872688,SPATIAL-HEAVY,Moderate
20,100.0,105.0,1.0,2.0,6.0,117.18540954589844,123.88368225097656,124.76203582763672,0.19743392361111112,8.556736805555557,0.033555830610021785,1109.7273773247819,0.42500000000000004,0.25,0.375,0.16666666666666666,0.6194777496595902,0.34625000000000006,0.3504185496600288,0.09587380174291939,0.5,0.38352389793688857,0.4076277543188248,SPATIAL-HEAVY,Moderate
21,105.0,110.0,1.0,2.0,7.52000000000001,103.85051727294922,107.72129516601562,109.58647399902344,0.1957685416666667,7.435051944444446,0.02915706644880174,808.2413168454643,0.4440000000000002,0.25,0.47000000000000064,0.13297872340425515,0.6299294627849822,0.35670000000000013,0.2981089480283641,0.08330590413943355,0.5,0.38596729001168917,0.4184221838255431,SPATIAL-HEAVY,Moderate
22,110.0,115.0,1.0,4.200000000000017,23.800000000000026,115.15554809570312,118.54241638183593,119.4668099975586,0.22286520833333331,9.728816701388888,0.0381522223583878,1715.8788342571909,0.35380952380952335,0.5250000000000021,0.7083333333333313,0.18907563025210064,0.6339227498478529,0.4308452380952388,0.2507148371567386,0.10900634959539371,0.0,0.4263989359809681,0.48386047755737976,SPATIAL-HEAVY,Moderate
23,115.0,120.0,3.0,5.0,6.0,105.3769760131836,109.38983001708985,115.36645660400391,0.30744583333333325,12.356731215277778,0.048457769471677556,1891.162723520837,0.40166666666666667,0.20833333333333334,0.15,0.875,0.6302040687686417,0.31466666666666665,0.42329170912741027,0.13845076991907873,0.4,0.42139338487746014,0.44687333234194865,SPATIAL-HEAVY,Moderate
24,120.0,125.0,4.0,10.0,14.280000000000015,103.07190704345703,113.43699798583985,114.88419647216797,0.35824409722222217,14.753661944444445,0.057857497821350766,1444.721601313737,0.35320000000000007,0.3125,0.1785000000000002,0.30637254901960753,0.5985578978497145,0.33488500000000004,0.4046264553580355,0.16530713663243077,0.5,0.4033588072059727,0.44016238487722986,BURST-DOMINATED,Moderate
25,125.0,130.0,2.0,5.0,5.0,91.6037826538086,96.46268005371094,100.15396545410157,0.24156045138888885,9.483714270833334,0.03719103635620915,1449.4084906574456,0.3275,0.3125,0.125,1.0,0.622152626433666,0.32075000000000004,0.30712767552487663,0.10626010387488329,0.4,0.4022211382202415,0.41070536340495306,SPATIAL-HEAVY,Moderate
26,130.0,135.0,1.0,5.0,24.52000000000001,89.49894714355469,94.26177673339843,95.65703186035157,0.20491350694444446,7.781491388888889,0.030515652505446623,1318.9637764762836,0.33760000000000007,0.625,0.6130000000000002,0.17332789559543224,0.6216239422435074,0.46693000000000007,0.3648538423532601,0.08718757858699036,0.0,0.4569142705079594,0.5125764127920001,SPATIAL-HEAVY,Moderate
27,135.0,140.0,2.0,5.0,10.52000000000001,105.89938354492188,118.97159881591797,119.20874633789063,0.27131600694444447,11.606604479166666,0.04551609599673202,1751.3470626351439,0.3851000000000001,0.3125,0.26300000000000023,0.5109315589353607,0.5879688098650515,0.3524300000000001,0.3663561922848265,0.1300459885620915,0.6,0.39771829580999307,0.39706533520882537,SPARSE-EXTREME,Moderate
28,140.0,145.0,3.0,13.200000000000017,27.56000000000003,113.9604721069336,118.65868377685547,120.96352661132813,0.3325094791666666,13.379514895833331,0.052468685866013075,2130.784016690412,0.298560606060606,0.5500000000000007,0.26098484848484843,0.1632801161103046,0.6278959353306801,0.4117083333333337,0.39773959607237264,0.14991053104575164,0.227272727272727,0.421623631436204,0.4561723386995238,SPATIAL-HEAVY,Moderate
29,145.0,150.0,1.0,2.0,2.0,112.35624694824219,113.53838958740235,116.11180633544922,0.16530670138888892,5.683615104166666,0.022288686683006532,2455.419267340752,0.37500000000000006,0.25,0.125,0.1875,0.6445066740515403,0.31875000000000003,0.2714769348292734,0.06368196195144724,0.5,0.36409293087464134,0.4101970652336348,SPATIAL-HEAVY,Moderate
30,150.0,155.0,2.0,3.0,3.0,109.47171020507812,111.36085510253906,111.98873962402344,0.23295312499999998,9.927594201388887,0.03893174196623093,1795.4109453647081,0.36250000000000004,0.1875,0.125,0.125,0.640466492478109,0.28375000000000006,0.3362365860596134,0.11123354847494552,0.0,0.32648940120484815,0.37962517776816834,SPATIAL-HEAVY,Moderate
31,155.0,160.0,3.0,4.300000000000004,5.0,101.67868041992188,103.87687225341797,104.54677642822266,0.2994747222222222,11.063147118055557,0.04338489065904138,1866.3788112593234,0.4486240310077516,0.17916666666666684,0.1453488372093022,0.725,0.6380996049433866,0.3273682170542635,0.38558782713723516,0.12395683045440395,0.465116279069767,0.4043846739168138,0.42692874621227395,SPATIAL-HEAVY,Moderate
32,160.0,165.0,2.0,4.6000000000000085,24.52000000000001,98.64155578613281,107.62281646728516,109.06548248291016,0.2730248263888889,10.558973194444444,0.04140773801742919,1588.5832261139337,0.38641304347826044,0.28750000000000053,0.666304347826086,0.17842577487765082,0.6030258745496436,0.3419021739130435,0.46925421282073165,0.11830782290694054,0.0,0.4247267135093705,0.492728413943366,SPATIAL-HEAVY,Moderate
33,165.0,170.0,2.0,2.0,12.120000000000061,100.19480895996094,116.12461395263672,118.52048614501953,0.17223631944444442,8.152682361111113,0.03197130337690632,1542.0847519533056,0.7015000000000008,0.125,0.7575000000000038,0.17533003300329944,0.5730481094882552,0.4420750000000005,0.2994726979738688,0.0913465810768752,0.5,0.3941660255198117,0.40918551088774235,SPARSE-EXTREME,Moderate
34,170.0,175.0,3.0,3.0,4.0,103.99896240234375,108.8921890258789,111.32753509521484,0.2485683333333334,10.429551006944443,0.040900200027233116,1772.8988276785424,0.5583333333333335,0.125,0.16666666666666666,1.0,0.6249278139730385,0.36333333333333345,0.3531070748967128,0.1168577143635232,0.3333333333333333,0.4098462809010961,0.43044527442354685,SPATIAL-HEAVY,Moderate
35,175.0,180.0,3.0,7.0,8.0,98.35110473632812,103.43398895263672,104.04238586425781,0.29923357638888887,11.261714375,0.04416358578431373,1694.6737022464185,0.32261904761904764,0.2916666666666667,0.14285714285714285,0.4375,0.6222405181612938,0.3086904761904762,0.33889965514735343,0.1261816736694678,0.2857142857142857,0.3723878040989557,0.4061283294551288,SPATIAL-HEAVY,Moderate
36,180.0,185.0,3.0,4.0,13.280000000000015,98.9583511352539,113.17458648681641,114.88750579833984,0.2810537847222222,11.12021923611111,0.04360870288671023,1416.625580554446,0.4913333333333334,0.16666666666666666,0.4150000000000005,0.22590361445783105,0.5794051306002207,0.3452333333333334,0.39723984434375365,0.12459629396202924,0.25,0.389976956713065,0.4461536325823095,SPARSE-EXTREME,Moderate
37,185.0,190.0,1.0,3.0,7.0,99.69771575927734,101.35054931640624,102.54195770263672,0.2049633680555555,7.918314930555556,0.03105221541394335,967.870300841404,0.3333333333333333,0.375,0.2916666666666667,0.25,0.6409536367562715,0.35208333333333336,0.3347753622304722,0.08872061546840958,0.3333333333333333,0.39662328756036663,0.4351011988365829,SPATIAL-HEAVY,Moderate
38,190.0,195.0,2.0,6.0,26.04000000000002,102.33213806152344,107.05173645019532,108.15702941894531,0.24702461805555556,9.98482246527778,0.039156166530501094,1032.104921042743,0.3835000000000001,0.375,0.5425000000000004,0.18241167434715808,0.6251826056316269,0.3796750000000001,0.3528982259914785,0.11187476151571742,0.3333333333333333,0.41683627115311667,0.4550841925991941,SPATIAL-HEAVY,Moderate
39,195.0,200.0,2.0,3.0,5.760000000000005,110.43262481689453,118.67329254150391,120.10027191162109,0.2743151388888889,10.938412777777778,0.04289573638344226,2046.5914752934443,0.43550000000000005,0.1875,0.2400000000000002,0.8897569444444436,0.6108934144597546,0.3239000000000001,0.4319916658723435,0.12255924680983504,0.3333333333333333,0.4152489621640644,0.432273995606896,SPATIAL-HEAVY,Moderate
40,200.0,205.0,2.0,5.6000000000000085,9.0,101.91704559326172,119.72392272949219,120.48532745361328,0.27243715277777775,11.523100694444445,0.04518863017429193,1760.754804841358,0.2976785714285712,0.35000000000000053,0.20089285714285685,0.7777777777777778,0.5663395282057323,0.32122321428571443,0.427358866090947,0.12911037192654837,0.1785714285714283,0.3877248241553555,0.3874189639758755,SPARSE-EXTREME,Moderate
41,205.0,210.0,2.0,7.0,26.52000000000001,100.5644302368164,103.92232360839844,119.64742767333985,0.29386861111111107,11.356241701388893,0.044534281181917205,1507.2529844010928,0.3965,0.4375,0.47357142857142875,0.1649698340874811,0.6344936843503731,0.41495000000000004,0.3658708419295781,0.1272408033769063,0.5714285714285714,0.44829587345596345,0.4868763400720808,SPATIAL-HEAVY,Moderate
42,210.0,215.0,2.0,3.0,4.0,113.02433013916016,124.798193359375,126.32593139648438,0.2896897916666667,12.057781354166664,0.04728541707516339,2076.5235351728566,0.42083333333333334,0.1875,0.16666666666666666,1.0,0.5968789455266716,0.31583333333333335,0.39633067042004944,0.135101191643324,0.3333333333333333,0.3944631589126608,0.3945107723448471,LOW-COMPLEXITY,Moderate
43,215.0,220.0,2.0,5.0,24.52000000000001,123.0748519897461,127.86438751220703,129.2532507324219,0.3229047222222223,14.580314548611113,0.05717770411220044,2228.4069466340025,0.3651000000000001,0.3125,0.6130000000000002,0.13254486133768348,0.6289450168514726,0.34143000000000007,0.34869394157277633,0.16336486889200127,0.0,0.396399335033791,0.457797502381157,SPATIAL-HEAVY,Moderate
44,220.0,225.0,1.0,7.6000000000000085,39.88000000000007,118.16515350341797,119.4711929321289,119.7439599609375,0.19180295138888886,7.945930555555557,0.031160511982570808,1754.6169786293226,0.4198684210526318,0.9500000000000011,0.6559210526315793,0.1535857572718152,0.6438291028587378,0.658427631578948,0.26920743893550814,0.0890300342359166,0.2631578947368418,0.5198191928013336,0.5466646768927595,HIGH-SPATIO-TEMPORAL,High
45,225.0,230.0,2.0,3.0,4.0,104.10740661621094,107.7359115600586,108.7817953491211,0.2342122222222222,9.339987916666665,0.036627403594771235,958.0895273071753,0.42083333333333334,0.1875,0.16666666666666666,0.125,0.6310634191192761,0.31583333333333335,0.306931604750694,0.10464972455648924,0.3333333333333333,0.35625886825591496,0.41234390285277117,SPATIAL-HEAVY,Moderate
46,230.0,235.0,4.0,8.0,15.52000000000001,93.62337493896484,98.21404113769532,100.13804138183593,0.34944812499999994,13.5614784375,0.05318226838235294,682.8170621774135,0.3985000000000001,0.25,0.24250000000000016,0.1288659793814432,0.6238547347551191,0.33167500000000005,0.4139143235501636,0.1519493382352941,0.5,0.39793678838506297,0.442493094316594,SPATIAL-HEAVY,Moderate
47,235.0,240.0,3.0,5.6000000000000085,17.60000000000005,94.64851379394531,99.48177795410156,100.60892883300781,0.31052145833333333,11.518214166666667,0.04516946732026144,1002.1984136787171,0.41988095238095213,0.2333333333333337,0.3928571428571434,0.36221590909090806,0.6226575853849832,0.3359345238095239,0.48339783793209806,0.1290556209150327,0.3571428571428566,0.41729696872026634,0.4477067440988526,SPATIAL-HEAVY,Moderate
48,240.0,245.0,4.0,5.0,7.0,96.62451171875,98.27569274902343,99.53237030029297,0.31365107638888895,11.419661805555554,0.044782987472766884,1553.6116207077077,0.45625000000000004,0.15625,0.175,0.39285714285714285,0.640692869031486,0.32125000000000004,0.4138938661213659,0.12795139277933396,0.2,0.37833711073443343,0.42093221777590034,SPATIAL-HEAVY,Moderate
49,245.0,250.0,3.0,4.0,5.0,102.53817749023438,124.09539031982422,127.01631896972657,0.28655784722222216,11.433473333333337,0.044837150326797394,1917.9170370783402,0.47708333333333336,0.16666666666666666,0.15625,0.575,0.5527822936645788,0.3373958333333334,0.4055082058351883,0.1281061437908497,0.5,0.37976409949315765,0.3918044336927059,LOW-COMPLEXITY,Moderate
50,250.0,255.0,6.0,8.0,22.320000000000036,95.71317291259766,104.94864959716797,106.55502227783204,0.42176652777777773,15.006198784722223,0.0588478383714597,1524.1206109268242,0.4780833333333334,0.16666666666666666,0.34875000000000056,0.2184139784946233,0.6005023675043346,0.3379458333333334,0.46032390666901823,0.16813668106131344,0.25,0.37911976707038375,0.4091544006828463,SPATIAL-HEAVY,Moderate
51,255.0,260.0,2.0,3.0,9.280000000000015,86.54227447509766,91.3503631591797,113.56684661865238,0.2595053125000001,9.263653958333332,0.03632805473856209,803.7451874907375,0.4648333333333335,0.1875,0.3866666666666673,0.1481681034482756,0.624716097476388,0.3400333333333334,0.3268422349398269,0.10379444211017741,0.3333333333333333,0.38401039426901906,0.4439544224979592,SPATIAL-HEAVY,Moderate
52,260.0,265.0,2.0,7.0,23.52000000000001,68.8014907836914,75.13345489501953,123.43233306884767,0.28439621527777775,10.259549513888889,0.04023352750544663,456.457014401043,0.36435714285714293,0.4375,0.4200000000000002,0.18601190476190468,0.6143635471745668,0.3972714285714286,0.38615520888098054,0.11495293572984751,0.42857142857142855,0.4420147607491936,0.49465153517185123,SPATIAL-HEAVY,Moderate
53,265.0,270.0,5.0,16.60000000000001,20.0,107.74420928955078,124.8067138671875,127.2134716796875,0.39366760416666674,18.14012628472222,0.07113775013616558,2040.3262500569597,0.31191566265060233,0.4150000000000002,0.15060240963855415,0.13125,0.5732835017275327,0.3583036144578314,0.4543048654274787,0.2032507146747588,0.4216867469879516,0.3970415786867277,0.42105909049714135,BURST-DOMINATED,Moderate
54,270.0,275.0,5.0,17.0,21.52000000000001,108.15589904785156,111.18963012695313,116.00077789306641,0.3651751388888889,16.842219027777777,0.06604791775599131,1837.7078842710598,0.31076470588235294,0.425,0.15823529411764714,0.26719330855018575,0.6353172790432045,0.36217058823529413,0.39980455257429415,0.18870833644568946,0.4117647058823529,0.4104008792928054,0.43772493408126206,SPATIAL-HEAVY,Moderate
55,275.0,280.0,2.0,2.0,2.0,109.46978759765625,111.15400085449218,112.27259552001954,0.25129520833333335,9.619705243055556,0.03772433428649237,2026.787776371934,0.5,0.125,0.125,0.125,0.6415782348399199,0.33125000000000004,0.3800666230551645,0.10778381224712107,0.0,0.3430641249277083,0.4012027209089677,SPATIAL-HEAVY,Moderate
56,280.0,285.0,2.0,7.0,37.56000000000003,99.59064483642578,104.1565933227539,108.4018618774414,0.2640833680555556,11.388560590277779,0.04466102192265795,1322.0123210476943,0.3502142857142858,0.4375,0.6707142857142863,0.1664004259850904,0.6258945392423567,0.3894928571428572,0.40914516476252916,0.12760291977902272,0.0,0.4387136300648996,0.5003794358266798,SPATIAL-HEAVY,Moderate
57,285.0,290.0,4.0,17.0,21.760000000000005,104.97057342529297,117.95363769531251,124.4540805053711,0.42471423611111114,19.053493749999998,0.0747195833333333,1770.3661755232613,0.3235441176470588,0.53125,0.16000000000000003,0.24126838235294112,0.5888568769528376,0.4170117647058824,0.4241187417672492,0.2134845238095237,0.5294117647058824,0.4374928460417164,0.4625995018003489,BURST-DOMINATED,Moderate
58,290.0,295.0,2.0,5.0,8.52000000000001,101.114501953125,125.47290344238282,125.85859497070312,0.22209173611111108,8.70790246527778,0.034148637118736384,2458.9640910285602,0.3751000000000001,0.3125,0.21300000000000024,0.8509389671361492,0.5411060772299603,0.34693000000000007,0.35720481007095345,0.09756753462496111,0.6,0.4060107572291013,0.4028182719420858,SPARSE-EXTREME,Moderate
59,295.0,300.0,2.0,8.0,27.360000000000056,98.77185821533203,111.1483154296875,113.58854614257812,0.2423477430555556,10.968063472222223,0.04301201361655774,1372.1734387634583,0.2980000000000002,0.5,0.4275000000000009,0.1507675438596488,0.5875168865305309,0.38890000000000013,0.394460342227143,0.12289146747587926,0.0,0.4154287686766841,0.4737772837611615,SPARSE-EXTREME,Moderate
60,300.0,305.0,3.0,6.0,7.0,92.30640411376953,96.14572601318359,97.47292663574218,0.28699961805555557,11.164574583333335,0.04378264542483659,1439.4147489179798,0.3791666666666667,0.25,0.14583333333333334,0.8928571428571429,0.6275992225427949,0.3210416666666667,0.33104391067433153,0.12509327264239026,0.5,0.3994062554788186,0.4037305280675803,SPATIAL-HEAVY,Moderate
61,305.0,310.0,2.0,3.6000000000000085,4.0,100.05040740966797,103.71129455566407,104.44609893798828,0.25784045138888895,9.640235208333333,0.03780484395424838,1640.1684405003316,0.36444444444444385,0.22500000000000053,0.13888888888888856,1.0,0.6300969995944559,0.3016944444444444,0.40447850040562483,0.10801383986928109,0.2777777777777771,0.4080372935078712,0.425069361545639,SPATIAL-HEAVY,Moderate
62,310.0,315.0,3.0,7.0,41.88000000000007,104.5938720703125,115.50567779541015,116.77006256103516,0.334215625,13.661562708333332,0.05357475571895425,1558.892294994364,0.44361904761904786,0.2916666666666667,0.747857142857144,0.13431232091690523,0.5967834996997317,0.37524047619047635,0.45050195177107477,0.15307073062558357,0.2857142857142857,0.44100562438152296,0.49315306866058073,SPARSE-EXTREME,Moderate
63,315.0,320.0,1.0,3.0,9.760000000000005,113.30010986328125,118.19638214111328,118.85373321533203,0.2518712152777777,10.454526979166667,0.040998145016339874,2106.173987471294,0.4063333333333334,0.375,0.4066666666666669,0.4738729508196719,0.6265998146328524,0.3922333333333334,0.41395552876238284,0.11713755718954251,0.6666666666666666,0.46167036714411375,0.48669589771952465,SPATIAL-HEAVY,Moderate
64,320.0,325.0,4.0,12.0,16.0,85.4916763305664,105.17391662597656,105.44372283935547,0.33312975694444447,12.771913958333334,0.05008593709150327,1577.1831971749095,0.33333333333333337,0.375,0.16666666666666666,0.2578125,0.5449586385579455,0.3520833333333334,0.4123615955115074,0.14310267740429505,0.5,0.3862500481178767,0.40404105688478137,BURST-DOMINATED,Moderate
65,325.0,330.0,1.0,5.0,24.760000000000005,107.72303771972656,108.94642028808593,115.87273986816406,0.17300163194444443,6.499925937500001,0.025489905637254905,1730.4741266140072,0.3688,0.625,0.6190000000000001,0.17669628432956377,0.6448094102959987,0.48409,0.2462003428640316,0.0728283018207283,0.2,0.44973234924068783,0.4978009534374206,SPATIAL-HEAVY,Moderate
66,330.0,335.0,4.0,9.0,10.0,104.96435546875,109.48533630371094,110.89151824951172,0.3745295486111112,13.42340892361111,0.05264081930827888,1756.212093446252,0.3673611111111111,0.28125,0.1388888888888889,0.125,0.6268109881836536,0.3286111111111111,0.38438707772304564,0.15040234088079682,0.5555555555555556,0.38152368537560266,0.41419674888762237,SPATIAL-HEAVY,Moderate
67,335.0,340.0,2.0,3.0,4.0,91.80184173583984,96.79739837646484,101.06900634765626,0.22077885416666668,6.681303368055555,0.026201189678649237,1650.082806713515,0.37083333333333335,0.1875,0.16666666666666666,1.0,0.6215629223821483,0.28833333333333333,0.2896807754436983,0.07486054193899783,0.0,0.3715934387523597,0.4114989152093118,SPATIAL-HEAVY,Moderate
68,340.0,345.0,1.0,1.0,1.0,91.02000427246094,94.46182403564453,94.78855407714843,0.12050142361111109,3.967193923611111,0.015557623229847495,1390.223553987298,0.5,0.125,0.125,0.125,0.6293848818912844,0.33125000000000004,0.2777351094372574,0.04445035208527856,0.0,0.31394088869894865,0.3667730887562016,SPATIAL-HEAVY,Moderate
69,345.0,350.0,2.0,12.0,24.840000000000046,92.81836700439453,113.50472412109374,115.97068267822266,0.3010203125,12.372694652777778,0.04852037118736383,1252.439607743953,0.33925000000000016,0.75,0.2587500000000005,0.17109500805152947,0.5480213778080009,0.5240875000000002,0.3601634094159814,0.13862963196389666,0.4166666666666667,0.4493543628462979,0.4665586918704072,SPARSE-EXTREME,Moderate
70,350.0,355.0,3.0,4.6000000000000085,32.52000000000014,116.68053436279297,118.23357391357422,119.05263122558594,0.3139990972222222,13.156998055555555,0.051596070806100215,2140.0332685339245,0.541159420289855,0.191666666666667,0.8836956521739152,0.14990774907749013,0.6426646221135794,0.3838876811594204,0.46262442135280224,0.14741734516028634,0.2173913043478257,0.44567361688936385,0.49470168196946795,SPATIAL-HEAVY,Moderate
71,355.0,360.0,3.0,4.0,5.0,114.83272552490234,116.31824798583985,117.09546264648438,0.3225394791666667,13.208538298611108,0.05179818940631808,2119.832544427793,0.47708333333333336,0.16666666666666666,0.15625,1.0,0.6428668321784694,0.3373958333333334,0.41026098796039223,0.14799482687519452,0.5,0.415632319646528,0.40989090859433874,SPATIAL-HEAVY,Moderate
