timestamp,medad,si,changed_pct,scene_score,texture
0.04,0.0,0.9351344108581543,0.0,3.8994417211328974e-05,0.06805555555555555
0.08,0.0,2.158451557159424,0.0,5.472154139433552e-05,0.33274305555555556
0.12000000000000001,0.0,3.320399761199951,0.00043402777777777775,5.252587145969499e-05,0.7684201388888889
0.16,0.0,4.4663543701171875,0.0,5.3274782135076254e-05,1.358967013888889
0.2,0.0,5.708343982696533,0.00043402777777777775,5.695125272331155e-05,2.2432118055555557
0.24000000000000002,0.0,6.924372673034668,0.0008680555555555555,5.662785947712419e-05,3.3701215277777776
0.28,0.0,8.175707817077637,0.012152777777777778,6.069580610021786e-05,4.579470486111111
0.32,0.0,9.414572715759277,0.010850694444444444,6.0457516339869286e-05,6.062664930555556
0.36000000000000004,0.0,10.68242359161377,0.01171875,6.134259259259259e-05,8.011527777777777
0.4,0.0,12.056537628173828,0.027343750000000003,6.83380991285403e-05,10.214522569444444
0.44,0.0,13.456747055053711,0.03342013888888889,6.951252723311546e-05,12.888758680555556
0.48000000000000004,0.0,14.719714164733887,0.030381944444444444,6.728281590413943e-05,15.540347222222222
0.52,0.0,15.945508003234863,0.03819444444444445,6.934232026143791e-05,18.11828125
0.56,0.0,17.324132919311523,0.03993055555555556,7.596337145969498e-05,21.16769097222222
0.6,0.0,18.70870018005371,0.046440972222222224,7.815904139433552e-05,24.467664930555557
0.64,0.0,19.941490173339844,0.04513888888888889,7.54527505446623e-05,27.653472222222224
0.68,0.0,21.15842056274414,0.04253472222222222,7.751225490196078e-05,30.93384548611111
0.7200000000000001,0.0,22.565322875976562,0.062065972222222224,8.74863834422658e-05,35.07030381944445
0.76,0.0,24.002666473388672,0.06814236111111112,9.146922657952069e-05,39.58878472222222
0.8,0.0,25.28342628479004,0.06640625,8.782679738562092e-05,43.81538194444445
0.8400000000000001,0.0,26.556468963623047,0.0703125,9.031181917211329e-05,48.42521701388889
0.88,0.0,28.031185150146484,0.0837673611111111,9.970724400871459e-05,53.96910590277778
0.92,0.0,29.57499122619629,0.08159722222222222,0.0001015625,59.917690972222225
0.9600000000000001,0.0,30.95700454711914,0.0842013888888889,9.763071895424836e-05,65.78794270833333
1.0,0.0,32.322486877441406,0.0881076388888889,0.00010094975490196078,71.50235243055556
1.04,0.0,33.81517028808594,0.09244791666666667,0.00010922181372549019,77.58515625
1.08,0.0,35.30387496948242,0.0959201388888889,0.00011470247821350763,83.98208333333334
1.12,0.0,36.568031311035156,0.09331597222222222,0.0001096473311546841,89.98342013888889
1.1600000000000001,0.0,37.86448669433594,0.10069444444444445,0.00011393654684095861,96.12510416666667
1.2,0.0,39.42744064331055,0.1115451388888889,0.00012573188997821351,103.74027777777778
1.24,0.0,39.5076789855957,0.08940972222222222,7.720588235294118e-05,103.34813368055555
1.28,0.0,39.552825927734375,0.0959201388888889,7.931644880174292e-05,103.07676215277777
1.32,0.0,39.648719787597656,0.09288194444444445,7.889093137254903e-05,103.36999131944444
1.36,0.0,39.79071807861328,0.09331597222222222,8.011642156862746e-05,104.24174479166666
1.4000000000000001,0.0,39.90660095214844,0.08940972222222222,7.706971677559914e-05,105.18622395833333
1.4400000000000002,0.0,40.0047607421875,0.09071180555555555,7.725694444444444e-05,105.33048611111111
1.48,0.0,40.106788635253906,0.09244791666666667,8.028662854030502e-05,105.476796875
1.52,0.0,40.21621322631836,0.09331597222222222,8.049087690631808e-05,105.36911458333333
