segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,changed_pct,rtci,burst_score,tail_score,extreme_score,adim_sustained,adim_dynamic,adim_risk,spatial_adim,scene_activity,texture,spatial_score,temporal_score,v9_fusion,adci_temporal,adci_spatial,bdi,regime,class
13,65.0,70.0,1.0,6.0,47.24000000000025,72.51959991455078,124.67223052978515,19.097725694444442,0.3772509173017216,0.6,1.0,0.2963590177815395,0.19583333331875,0.57,0.2252165931933942,0.3915914407903053,0.03197392960239652,1202.8873865487597,0.34051615865448315,0.3610879680368296,0.36280431371706146,0.33560664461958073,0.3915914407903053,0.37562421790964595,SPARSE-EXTREME,Moderate
14,70.0,75.0,3.0,8.0,9.0,55.55070877075195,120.35885162353516,30.123590277777772,0.33083333333333337,0.26666666666666666,0.15,0.888888888888889,0.3968749999808594,0.29428571428571426,0.379622641509434,0.35428790014998646,0.04223732911220044,590.7340322279534,0.32415760227504564,0.3475650901250177,0.3791571736564695,0.35579304244613097,0.35428790014998646,0.3367266616776342,BURST-DOMINATED,Moderate
15,75.0,80.0,1.0,3.0,5.0,54.34138107299805,59.30491409301758,19.774559027777773,0.24583333333333332,0.3,0.25,0.1,0.36249999995138893,0.307,0.2356763520654268,0.3675373050228892,0.02492697453703704,182.21686047174,0.21921592798296385,0.2847154631408044,0.3603921476849524,0.30502790560261417,0.3675373050228892,0.25596234223530695,SPARSE-EXTREME,Moderate
16,80.0,85.0,2.0,4.0,5.760000000000005,50.15220642089844,54.18149261474609,23.135618055555558,0.295211111111111,0.2,0.14400000000000013,0.9374999999999991,0.49999999995625,0.225,0.475576304092575,0.38822613761103225,0.03029432502723312,154.10823187863636,0.24303470872832356,0.37731319227337945,0.4318582647933939,0.39642289121246,0.38822613761103225,0.3031976582529778,BURST-DOMINATED,Moderate
17,85.0,90.0,1.0,1.0,1.0,53.76480484008789,58.563148498535156,10.930100694444445,0.5325,0.1,0.05,1.0,0.99999999965,0.015,0.08000000000000002,0.41888438183331383,0.014220655773420481,390.8186918600571,0.2864515866854132,0.19841249994487498,0.4494105699825195,0.37924999987749997,0.41888438183331383,0.21154839737825998,LOW-COMPLEXITY,Moderate
18,90.0,95.0,1.0,1.0,1.0,59.613590240478516,67.46458129882812,8.276652777777775,0.5325,0.1,0.05,1.0,0.99999999965,0.235,0.08000000000000002,0.5026972089140714,0.012019010212418302,530.3596716577227,0.4037155068138637,0.288062499944875,0.5061845887323024,0.4562499998775,0.5026972089140714,0.32409805723471985,LOW-COMPLEXITY,High
19,95.0,100.0,0.0,0.0,0.0,65.16126251220703,67.6700454711914,3.7229895833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40049750024359565,0.0050236358932461865,408.31876670896037,0.246815945888545,0.0,0.23083193260603838,0.0,0.40049750024359565,0.10407477429548702,LOW-COMPLEXITY,Low
20,100.0,105.0,3.0,3.0,46.520000000000266,71.51677703857422,73.27706298828124,24.419215277777777,0.1735441960447124,0.1,0.7753333333333378,0.14617368873602668,0.9999999998833333,0.015,0.3244053042236562,0.47195290484898056,0.03147986887254902,681.7779450838805,0.3285505583064099,0.3047288073189154,0.5240407045560913,0.45257159122626345,0.47195290484898056,0.2821120951691402,SPARSE-EXTREME,High
21,105.0,110.0,4.0,6.0,7.760000000000005,121.19715881347656,123.12297973632812,29.260895833333333,0.3597819587628864,0.15,0.09700000000000006,0.6314432989690718,0.652083333296875,0.11716666666666667,0.486665980283746,0.4149676419999725,0.040115322167755985,1692.3128253205493,0.2650215230272466,0.362148243084354,0.4854311666689206,0.41523729407236337,0.4149676419999725,0.3009613230569809,LOW-COMPLEXITY,Moderate
22,110.0,115.0,3.0,5.0,7.52000000000001,105.52909088134766,110.47709503173829,27.255434027777778,0.27993475177304944,0.16666666666666669,0.1253333333333335,0.9308510638297859,0.6174999999545,0.17961538461538462,0.6107396333675411,0.3975661703263998,0.03983581195533769,962.6782555356945,0.24669072072412368,0.43612125973848337,0.5033737017739187,0.4622122746097219,0.3975661703263998,0.3366494045603108,HEAVY-TAIL-RISK,High
