timestamp,medad,si,changed_pct,scene_score,texture
0.04,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0,0.0
0.12,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0,0.0
0.24,0.0,0.0,0.0,0.0,0.0
0.28,0.0,0.0,0.0,0.0,0.0
0.32,0.0,0.0,0.0,0.0,0.0
0.36,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,0.0,0.0
0.44,0.0,0.0,0.0,0.0,0.0
0.48,0.0,0.0,0.0,0.0,0.0
0.52,26.0,5.747185230255127,100.0,0.10852951388888889,3.435759548441569
0.56,33.0,12.842155456542969,100.0,0.13489758646514163,18.963567635920015
0.6,23.0,17.30919075012207,99.9982638888889,0.09355009191176471,37.57631510188726
0.64,16.0,21.6224308013916,99.91145833333334,0.06714115264161219,67.97334635369572
0.68,11.0,26.76329803466797,82.9921875,0.049677066312636166,110.40217010565864
0.72,7.0,32.15266418457031,38.45225694444444,0.031130889161220046,165.58457447185754
0.76,4.0,38.03230285644531,35.986979166666664,0.02424921704793028,239.81176757330246
0.8,5.0,44.74580001831055,8.754340277777779,0.01842255582788671,349.1756521714763
0.84,8.0,51.466461181640625,42.82421875,0.028292704929193897,480.4195409435696
0.88,9.0,57.49528884887695,51.25086805555556,0.03477466299019608,603.9275139304078
0.92,0.0,57.71780014038086,1.082465277777778,0.002468341503267974,613.368152705421
0.96,0.0,57.750526428222656,1.1236979166666665,0.003032101034858388,606.2567536458333
1.0,0.0,57.62696838378906,1.4370659722222223,0.0028881569989106753,594.5978372877333
1.04,0.0,57.46424865722656,0.984375,0.0028350013616557737,591.1427216735839
1.08,0.0,57.585777282714844,1.2747395833333333,0.0028911866830065363,603.6670172754923
1.12,0.0,57.59318923950195,0.869357638888889,0.002663841230936819,604.1644463568605
1.16,0.0,57.61237716674805,1.4965277777777777,0.00319265727124183,606.4774022420058
1.2,0.0,57.693111419677734,1.3342013888888888,0.0028045343137254905,615.5768446646043
1.24,0.0,57.647891998291016,1.594184027777778,0.00320775462962963,612.0235630642172
1.28,0.0,57.664730072021484,0.8611111111111112,0.002738289760348584,615.1791780802221
1.32,0.0,57.599971771240234,1.4305555555555556,0.002903356481481481,612.3117524630889
1.36,0.0,57.38291549682617,1.2009548611111112,0.0027604847494553377,597.9847328016493
1.4000000000000001,0.0,57.485660552978516,1.1384548611111112,0.0028809061819172112,602.9692254038869
1.44,0.0,57.83798599243164,1.1875,0.002686631944444444,618.8223869933328
1.48,0.0,57.81898498535156,1.4071180555555556,0.0032199074074074074,618.0557030740621
