type,timestamp,medad,severity
EXTREME_TEMPORAL,686.9333333333334,109.0,6.8125
SCENE_CHANGE,686.9333333333334,0.0,0.43391802431757015
EXTREME_TEMPORAL,689.0666666666667,123.0,7.6875
SCENE_CHANGE,689.0666666666667,0.0,0.4538963980199923
EXTREME_TEMPORAL,689.9,128.0,8.0
SCENE_CHANGE,689.9,0.0,0.44395821318723566
EXTREME_TEMPORAL,690.8666666666667,51.0,3.1875
EXTREME_TEMPORAL,694.1,80.0,5.0
EXTREME_TEMPORAL,695.2,73.0,4.5625
EXTREME_TEMPORAL,695.9,61.0,3.8125
EXTREME_TEMPORAL,696.4666666666667,72.0,4.5
EXTREME_TEMPORAL,696.9,107.0,6.6875
SCENE_CHANGE,696.9,0.0,0.39946406830706144
EXTREME_TEMPORAL,697.6,100.0,6.25
SCENE_CHANGE,697.6,0.0,0.38118001489811615
EXTREME_TEMPORAL,697.6666666666667,51.0,3.1875
EXTREME_TEMPORAL,698.2666666666667,121.0,7.5625
SCENE_CHANGE,698.2666666666667,0.0,0.42800859845572214
EXTREME_TEMPORAL,698.3333333333334,85.0,5.3125
EXTREME_TEMPORAL,698.6666666666667,168.0,10.5
SCENE_CHANGE,698.6666666666667,0.0,0.529205173490965
EXTREME_TEMPORAL,699.1333333333333,79.0,4.9375
SCENE_CHANGE,699.1333333333333,0.0,0.3990007048571062
EXTREME_TEMPORAL,699.2666666666667,63.0,3.9375
EXTREME_TEMPORAL,700.6666666666667,145.0,9.0625
SCENE_CHANGE,700.6666666666667,0.0,0.472927559912854
EXTREME_TEMPORAL,709.4666666666667,50.0,3.125
EXTREME_TEMPORAL,719.1333333333333,51.0,3.1875
EXTREME_TEMPORAL,722.3333333333334,73.0,4.5625
EXTREME_TEMPORAL,728.5,70.0,4.375
EXTREME_TEMPORAL,731.5,67.0,4.1875
EXTREME_TEMPORAL,741.6,85.0,5.3125
EXTREME_TEMPORAL,743.6666666666667,77.0,4.8125
EXTREME_TEMPORAL,748.2,57.0,3.5625
EXTREME_TEMPORAL,750.0666666666667,68.0,4.25
EXTREME_TEMPORAL,755.0666666666667,57.0,3.5625
EXTREME_TEMPORAL,766.5,58.0,3.625
EXTREME_TEMPORAL,770.8666666666667,51.0,3.1875
EXTREME_TEMPORAL,780.8666666666667,73.0,4.5625
EXTREME_TEMPORAL,784.3000000000001,63.0,3.9375
EXTREME_TEMPORAL,786.1,92.0,5.75
SCENE_CHANGE,786.1,0.0,0.39003085752274763
EXTREME_TEMPORAL,796.9333333333334,57.0,3.5625
EXTREME_TEMPORAL,800.6,78.0,4.875
EXTREME_TEMPORAL,815.3333333333334,52.0,3.25
EXTREME_TEMPORAL,855.1333333333333,50.0,3.125
EXTREME_TEMPORAL,860.4000000000001,70.0,4.375
EXTREME_TEMPORAL,870.3000000000001,78.0,4.875
EXTREME_TEMPORAL,874.0,64.0,4.0
EXTREME_TEMPORAL,904.0666666666667,74.0,4.625
EXTREME_TEMPORAL,915.0666666666667,49.0,3.0625
EXTREME_TEMPORAL,917.6,71.0,4.4375
SCENE_CHANGE,917.6,0.0,0.3559496347558631
EXTREME_TEMPORAL,934.4666666666667,57.0,3.5625
EXTREME_TEMPORAL,941.8666666666667,71.0,4.4375
EXTREME_TEMPORAL,954.9333333333334,56.0,3.5
EXTREME_TEMPORAL,959.0666666666667,123.0,7.6875
SCENE_CHANGE,959.0666666666667,0.0,0.4499232666922978
EXTREME_TEMPORAL,961.1333333333333,79.0,4.9375
EXTREME_TEMPORAL,964.0,84.0,5.25
SCENE_CHANGE,964.0,0.0,0.35426478597975136
EXTREME_TEMPORAL,966.3000000000001,71.0,4.4375
EXTREME_TEMPORAL,979.9000000000001,53.0,3.3125
EXTREME_TEMPORAL,981.8666666666667,67.0,4.1875
EXTREME_TEMPORAL,1001.4666666666667,60.0,3.75
EXTREME_TEMPORAL,1022.1,56.0,3.5
EXTREME_TEMPORAL,1051.5,72.0,4.5
EXTREME_TEMPORAL,1054.9333333333334,54.0,3.375
EXTREME_TEMPORAL,1060.0666666666666,57.0,3.5625
EXTREME_TEMPORAL,1064.0666666666666,51.0,3.1875
EXTREME_TEMPORAL,1065.4,55.0,3.4375
EXTREME_TEMPORAL,1067.2,55.0,3.4375
EXTREME_TEMPORAL,1074.0666666666666,59.0,3.6875
EXTREME_TEMPORAL,1075.8666666666668,53.0,3.3125
EXTREME_TEMPORAL,1087.4,78.0,4.875
EXTREME_TEMPORAL,1091.3333333333335,50.0,3.125
EXTREME_TEMPORAL,1141.8666666666668,57.0,3.5625
EXTREME_TEMPORAL,1150.4666666666667,82.0,5.125
EXTREME_TEMPORAL,1165.4666666666667,76.0,4.75
EXTREME_TEMPORAL,1171.1000000000001,61.0,3.8125
EXTREME_TEMPORAL,1174.5333333333333,64.0,4.0
EXTREME_TEMPORAL,1197.9,59.0,3.6875
EXTREME_TEMPORAL,1202.2,61.0,3.8125
EXTREME_TEMPORAL,1207.0,59.0,3.6875
EXTREME_TEMPORAL,1222.1333333333334,65.0,4.0625
EXTREME_TEMPORAL,1226.8,61.0,3.8125
EXTREME_TEMPORAL,1228.6666666666667,61.0,3.8125
EXTREME_TEMPORAL,1237.6666666666667,87.0,5.4375
SCENE_CHANGE,1237.6666666666667,0.0,0.3511170783672946
EXTREME_TEMPORAL,1239.4666666666667,52.0,3.25
EXTREME_TEMPORAL,1244.8,70.0,4.375
EXTREME_TEMPORAL,1291.1000000000001,102.0,6.375
SCENE_CHANGE,1291.1000000000001,0.0,0.36029774205433807
EXTREME_TEMPORAL,1293.9,54.0,3.375
EXTREME_TEMPORAL,1297.7,49.0,3.0625
EXTREME_TEMPORAL,1300.2666666666667,53.0,3.3125
EXTREME_TEMPORAL,1303.6000000000001,54.0,3.375
EXTREME_TEMPORAL,1306.4,59.0,3.6875
EXTREME_TEMPORAL,1308.9333333333334,55.0,3.4375
EXTREME_TEMPORAL,1313.6666666666667,59.0,3.6875
EXTREME_TEMPORAL,1315.0666666666668,55.0,3.4375
EXTREME_TEMPORAL,1322.4,64.0,4.0
EXTREME_TEMPORAL,1324.4666666666667,69.0,4.3125
EXTREME_TEMPORAL,1328.0,59.0,3.6875
EXTREME_TEMPORAL,1330.2,95.0,5.9375
EXTREME_TEMPORAL,1334.6666666666667,65.0,4.0625
EXTREME_TEMPORAL,1343.8666666666668,59.0,3.6875
EXTREME_TEMPORAL,1353.6666666666667,63.0,3.9375
EXTREME_TEMPORAL,1362.7,71.0,4.4375
EXTREME_TEMPORAL,1367.4666666666667,115.0,7.1875
SCENE_CHANGE,1367.4666666666667,0.0,0.4229000264321415
EXTREME_TEMPORAL,1374.0666666666668,82.0,5.125
EXTREME_TEMPORAL,1402.2666666666667,48.0,3.0
EXTREME_TEMPORAL,1448.7,50.0,3.125
EXTREME_TEMPORAL,1459.3000000000002,50.0,3.125
EXTREME_TEMPORAL,1468.8666666666668,69.0,4.3125
EXTREME_TEMPORAL,1471.5333333333333,69.0,4.3125
EXTREME_TEMPORAL,1479.0666666666668,78.0,4.875
EXTREME_TEMPORAL,1488.6000000000001,80.0,5.0
EXTREME_TEMPORAL,1495.7333333333333,72.0,4.5
EXTREME_TEMPORAL,1498.1333333333334,57.0,3.5625
EXTREME_TEMPORAL,1507.8666666666668,73.0,4.5625
EXTREME_TEMPORAL,1524.7,50.0,3.125
EXTREME_TEMPORAL,1530.9,50.0,3.125
EXTREME_TEMPORAL,1551.0666666666668,63.0,3.9375
EXTREME_TEMPORAL,1565.7,55.0,3.4375
EXTREME_TEMPORAL,1569.8666666666668,107.0,6.6875
SCENE_CHANGE,1569.8666666666668,0.0,0.422584222414456
EXTREME_TEMPORAL,1593.7333333333333,99.0,6.1875
SCENE_CHANGE,1593.7333333333333,0.0,0.4099463347430476
EXTREME_TEMPORAL,1598.0666666666668,80.0,5.0
EXTREME_TEMPORAL,1629.3000000000002,52.0,3.25
EXTREME_TEMPORAL,1652.8000000000002,57.0,3.5625
EXTREME_TEMPORAL,1666.7,56.0,3.5
EXTREME_TEMPORAL,1676.9333333333334,68.0,4.25
EXTREME_TEMPORAL,1686.4666666666667,87.0,5.4375
SCENE_CHANGE,1686.4666666666667,0.0,0.35492130430603613
EXTREME_TEMPORAL,1694.4,77.0,4.8125
EXTREME_TEMPORAL,1697.5333333333333,72.0,4.5
EXTREME_TEMPORAL,1699.4666666666667,73.0,4.5625
EXTREME_TEMPORAL,1709.4666666666667,100.0,6.25
SCENE_CHANGE,1709.4666666666667,0.0,0.4099649173394848
EXTREME_TEMPORAL,1769.8000000000002,98.0,6.125
SCENE_CHANGE,1769.8000000000002,0.0,0.36608175541458415
EXTREME_TEMPORAL,1779.1333333333334,108.0,6.75
SCENE_CHANGE,1779.1333333333334,0.0,0.4035383025759324
EXTREME_TEMPORAL,1794.5,104.0,6.5
SCENE_CHANGE,1794.5,0.0,0.40151380078175064
EXTREME_TEMPORAL,1798.0666666666668,82.0,5.125
SCENE_CHANGE,1798.0666666666668,0.0,0.3611768510508778
EXTREME_TEMPORAL,1803.0,53.0,3.3125
EXTREME_TEMPORAL,1848.0,48.0,3.0
EXTREME_TEMPORAL,1863.8000000000002,50.0,3.125
EXTREME_TEMPORAL,1900.5333333333335,53.0,3.3125
EXTREME_TEMPORAL,1904.6000000000001,90.0,5.625
SCENE_CHANGE,1904.6000000000001,0.0,0.39825613946559013
EXTREME_TEMPORAL,1908.3000000000002,80.0,5.0
SCENE_CHANGE,1908.3000000000002,0.0,0.3512952149814174
EXTREME_TEMPORAL,1912.6000000000001,83.0,5.1875
SCENE_CHANGE,1912.6000000000001,0.0,0.35706665305010893
EXTREME_TEMPORAL,1918.2666666666667,59.0,3.6875
EXTREME_TEMPORAL,1920.7333333333333,70.0,4.375
EXTREME_TEMPORAL,1922.5,61.0,3.8125
EXTREME_TEMPORAL,1925.2,90.0,5.625
SCENE_CHANGE,1925.2,0.0,0.3872634924067666
EXTREME_TEMPORAL,1936.4666666666667,82.0,5.125
EXTREME_TEMPORAL,1939.3333333333335,87.0,5.4375
SCENE_CHANGE,1939.3333333333335,0.0,0.36123698417275407
EXTREME_TEMPORAL,1983.3000000000002,63.0,3.9375
EXTREME_TEMPORAL,1987.9333333333334,65.0,4.0625
EXTREME_TEMPORAL,2015.2666666666667,49.0,3.0625
EXTREME_TEMPORAL,2026.7,68.0,4.25
EXTREME_TEMPORAL,2031.7333333333333,51.0,3.1875
EXTREME_TEMPORAL,2045.1000000000001,56.0,3.5
EXTREME_TEMPORAL,2061.9333333333334,51.0,3.1875
EXTREME_TEMPORAL,2072.266666666667,48.0,3.0
EXTREME_TEMPORAL,2097.4666666666667,62.0,3.875
EXTREME_TEMPORAL,2098.9333333333334,51.0,3.1875
EXTREME_TEMPORAL,2105.6,69.0,4.3125
EXTREME_TEMPORAL,2108.4666666666667,76.0,4.75
EXTREME_TEMPORAL,2113.0,73.0,4.5625
EXTREME_TEMPORAL,2114.9,87.0,5.4375
SCENE_CHANGE,2114.9,0.0,0.3518443226963988
EXTREME_TEMPORAL,2118.5333333333333,72.0,4.5
EXTREME_TEMPORAL,2119.866666666667,72.0,4.5
EXTREME_TEMPORAL,2123.1,67.0,4.1875
EXTREME_TEMPORAL,2132.866666666667,63.0,3.9375
EXTREME_TEMPORAL,2140.1,48.0,3.0
EXTREME_TEMPORAL,2156.6,63.0,3.9375
EXTREME_TEMPORAL,2159.8,52.0,3.25
EXTREME_TEMPORAL,2164.7000000000003,55.0,3.4375
EXTREME_TEMPORAL,2167.133333333333,53.0,3.3125
EXTREME_TEMPORAL,2168.133333333333,54.0,3.375
EXTREME_TEMPORAL,2177.2000000000003,49.0,3.0625
EXTREME_TEMPORAL,2182.866666666667,59.0,3.6875
EXTREME_TEMPORAL,2201.7000000000003,58.0,3.625
EXTREME_TEMPORAL,2210.133333333333,65.0,4.0625
EXTREME_TEMPORAL,2222.7333333333336,49.0,3.0625
EXTREME_TEMPORAL,2226.7333333333336,51.0,3.1875
EXTREME_TEMPORAL,2237.9333333333334,67.0,4.1875
EXTREME_TEMPORAL,2241.2000000000003,63.0,3.9375
EXTREME_TEMPORAL,2244.5333333333333,66.0,4.125
EXTREME_TEMPORAL,2250.266666666667,63.0,3.9375
EXTREME_TEMPORAL,2252.666666666667,67.0,4.1875
EXTREME_TEMPORAL,2256.0,65.0,4.0625
EXTREME_TEMPORAL,2258.1,63.0,3.9375
EXTREME_TEMPORAL,2267.7000000000003,63.0,3.9375
EXTREME_TEMPORAL,2270.266666666667,66.0,4.125
EXTREME_TEMPORAL,2276.2000000000003,59.0,3.6875
EXTREME_TEMPORAL,2287.5333333333333,53.0,3.3125
EXTREME_TEMPORAL,2291.266666666667,65.0,4.0625
EXTREME_TEMPORAL,2292.4666666666667,61.0,3.8125
EXTREME_TEMPORAL,2300.666666666667,66.0,4.125
EXTREME_TEMPORAL,2303.1,63.0,3.9375
EXTREME_TEMPORAL,2306.266666666667,79.0,4.9375
EXTREME_TEMPORAL,2314.4,78.0,4.875
EXTREME_TEMPORAL,2357.666666666667,49.0,3.0625
EXTREME_TEMPORAL,2362.266666666667,54.0,3.375
EXTREME_TEMPORAL,2364.9,50.0,3.125
EXTREME_TEMPORAL,2368.866666666667,58.0,3.625
EXTREME_TEMPORAL,2401.266666666667,59.0,3.6875
EXTREME_TEMPORAL,2410.266666666667,67.0,4.1875
EXTREME_TEMPORAL,2412.2000000000003,61.0,3.8125
EXTREME_TEMPORAL,2427.6,59.0,3.6875
EXTREME_TEMPORAL,2429.3333333333335,57.0,3.5625
EXTREME_TEMPORAL,2436.266666666667,67.0,4.1875
EXTREME_TEMPORAL,2440.6,58.0,3.625
EXTREME_TEMPORAL,2446.8,70.0,4.375
EXTREME_TEMPORAL,2451.9,48.0,3.0
EXTREME_TEMPORAL,2456.866666666667,56.0,3.5
EXTREME_TEMPORAL,2456.9333333333334,52.0,3.25
EXTREME_TEMPORAL,2457.0,62.0,3.875
EXTREME_TEMPORAL,2457.0666666666666,114.0,7.125
SCENE_CHANGE,2457.0666666666666,0.0,0.44650476980007686
EXTREME_TEMPORAL,2457.1,91.0,5.6875
SCENE_CHANGE,2457.1,0.0,0.36719206555171086
EXTREME_TEMPORAL,2457.1333333333337,79.0,4.9375
EXTREME_TEMPORAL,2457.2000000000003,66.0,4.125
EXTREME_TEMPORAL,2457.3,64.0,4.0
EXTREME_TEMPORAL,2457.3333333333335,81.0,5.0625
EXTREME_TEMPORAL,2457.4,73.0,4.5625
EXTREME_TEMPORAL,2481.1333333333337,61.0,3.8125
EXTREME_TEMPORAL,2482.4,50.0,3.125
EXTREME_TEMPORAL,2483.4666666666667,61.0,3.8125
EXTREME_TEMPORAL,2495.866666666667,49.0,3.0625
EXTREME_TEMPORAL,2508.2000000000003,57.0,3.5625
EXTREME_TEMPORAL,2508.266666666667,55.0,3.4375
EXTREME_TEMPORAL,2508.3,61.0,3.8125
EXTREME_TEMPORAL,2508.3333333333335,49.0,3.0625
EXTREME_TEMPORAL,2508.4,59.0,3.6875
EXTREME_TEMPORAL,2508.4666666666667,51.0,3.1875
EXTREME_TEMPORAL,2508.5,90.0,5.625
SCENE_CHANGE,2508.5,0.0,0.35575746107266437
EXTREME_TEMPORAL,2508.5333333333333,87.0,5.4375
SCENE_CHANGE,2508.5333333333333,0.0,0.35275410899653975
EXTREME_TEMPORAL,2508.6,84.0,5.25
SCENE_CHANGE,2508.6,0.0,0.3587203639625785
EXTREME_TEMPORAL,2508.666666666667,96.0,6.0
SCENE_CHANGE,2508.666666666667,0.0,0.3912457948865821
EXTREME_TEMPORAL,2511.7000000000003,63.0,3.9375
EXTREME_TEMPORAL,2523.4666666666667,51.0,3.1875
EXTREME_TEMPORAL,2523.666666666667,51.0,3.1875
EXTREME_TEMPORAL,2523.866666666667,54.0,3.375
EXTREME_TEMPORAL,2524.0666666666666,112.0,7.0
SCENE_CHANGE,2524.0666666666666,0.0,0.4121572832564398
EXTREME_TEMPORAL,2524.1,80.0,5.0
EXTREME_TEMPORAL,2524.1333333333337,71.0,4.4375
EXTREME_TEMPORAL,2524.2000000000003,59.0,3.6875
EXTREME_TEMPORAL,2524.266666666667,50.0,3.125
EXTREME_TEMPORAL,2524.3,50.0,3.125
EXTREME_TEMPORAL,2524.3333333333335,69.0,4.3125
EXTREME_TEMPORAL,2524.4,72.0,4.5
EXTREME_TEMPORAL,2548.9333333333334,52.0,3.25
EXTREME_TEMPORAL,2550.666666666667,57.0,3.5625
EXTREME_TEMPORAL,2553.4666666666667,61.0,3.8125
EXTREME_TEMPORAL,2554.6,49.0,3.0625
EXTREME_TEMPORAL,2562.666666666667,73.0,4.5625
EXTREME_TEMPORAL,2564.7333333333336,62.0,3.875
EXTREME_TEMPORAL,2597.9,129.0,8.0625
SCENE_CHANGE,2597.9,0.0,0.4795248021594259
EXTREME_TEMPORAL,2601.7333333333336,59.0,3.6875
EXTREME_TEMPORAL,2603.4666666666667,62.0,3.875
EXTREME_TEMPORAL,2606.0,54.0,3.375
EXTREME_TEMPORAL,2633.3,99.0,6.1875
SCENE_CHANGE,2633.3,0.0,0.38692838491605797
EXTREME_TEMPORAL,2638.0666666666666,77.0,4.8125
EXTREME_TEMPORAL,2652.9333333333334,69.0,4.3125
EXTREME_TEMPORAL,2657.4666666666667,96.0,6.0
SCENE_CHANGE,2657.4666666666667,0.0,0.42905098599897473
EXTREME_TEMPORAL,2666.266666666667,59.0,3.6875
SCENE_CHANGE,2666.266666666667,0.0,0.350037805972062
EXTREME_TEMPORAL,2670.5,76.0,4.75
SCENE_CHANGE,2670.5,0.0,0.3509546007945662
EXTREME_TEMPORAL,2707.1,61.0,3.8125
EXTREME_TEMPORAL,2728.1,53.0,3.3125
EXTREME_TEMPORAL,2743.1333333333337,67.0,4.1875
EXTREME_TEMPORAL,2809.7333333333336,62.0,3.875
EXTREME_TEMPORAL,2814.6,69.0,4.3125
EXTREME_TEMPORAL,2818.666666666667,68.0,4.25
EXTREME_TEMPORAL,2821.0,67.0,4.1875
EXTREME_TEMPORAL,2826.0,53.0,3.3125
EXTREME_TEMPORAL,2829.7000000000003,55.0,3.4375
EXTREME_TEMPORAL,2831.5333333333333,75.0,4.6875
EXTREME_TEMPORAL,2843.5333333333333,102.0,6.375
SCENE_CHANGE,2843.5333333333333,0.0,0.37627975618351917
EXTREME_TEMPORAL,2844.4666666666667,79.0,4.9375
EXTREME_TEMPORAL,2870.666666666667,68.0,4.25
EXTREME_TEMPORAL,2872.4,63.0,3.9375
EXTREME_TEMPORAL,2937.6000000000004,59.0,3.6875
EXTREME_TEMPORAL,2951.666666666667,51.0,3.1875
EXTREME_TEMPORAL,2956.5333333333333,50.0,3.125
EXTREME_TEMPORAL,2961.3,59.0,3.6875
EXTREME_TEMPORAL,2968.5333333333333,60.0,3.75
EXTREME_TEMPORAL,2973.2000000000003,58.0,3.625
EXTREME_TEMPORAL,2986.3,54.0,3.375
EXTREME_TEMPORAL,3003.4666666666667,54.0,3.375
EXTREME_TEMPORAL,3007.0666666666666,54.0,3.375
EXTREME_TEMPORAL,3010.666666666667,52.0,3.25
EXTREME_TEMPORAL,3020.266666666667,64.0,4.0
EXTREME_TEMPORAL,3026.266666666667,70.0,4.375
EXTREME_TEMPORAL,3037.666666666667,62.0,3.875
EXTREME_TEMPORAL,3039.3,65.0,4.0625
EXTREME_TEMPORAL,3044.4666666666667,52.0,3.25
EXTREME_TEMPORAL,3096.4,85.0,5.3125
EXTREME_TEMPORAL,3134.7000000000003,48.0,3.0
EXTREME_TEMPORAL,3142.9,49.0,3.0625
EXTREME_TEMPORAL,3149.4666666666667,49.0,3.0625
EXTREME_TEMPORAL,3187.4,50.0,3.125
EXTREME_TEMPORAL,3203.666666666667,53.0,3.3125
EXTREME_TEMPORAL,3218.866666666667,57.0,3.5625
EXTREME_TEMPORAL,3222.2000000000003,70.0,4.375
EXTREME_TEMPORAL,3231.5333333333333,66.0,4.125
EXTREME_TEMPORAL,3246.3,114.0,7.125
SCENE_CHANGE,3246.3,0.0,0.4305115220107651
EXTREME_TEMPORAL,3249.0666666666666,55.0,3.4375
EXTREME_TEMPORAL,3298.666666666667,63.0,3.9375
EXTREME_TEMPORAL,3299.8,62.0,3.875
EXTREME_TEMPORAL,3301.9333333333334,55.0,3.4375
EXTREME_TEMPORAL,3304.2000000000003,58.0,3.625
EXTREME_TEMPORAL,3306.2000000000003,61.0,3.8125
EXTREME_TEMPORAL,3308.266666666667,77.0,4.8125
EXTREME_TEMPORAL,3310.4666666666667,80.0,5.0
EXTREME_TEMPORAL,3312.4666666666667,83.0,5.1875
EXTREME_TEMPORAL,3326.4666666666667,84.0,5.25
SCENE_CHANGE,3326.4666666666667,0.0,0.3660224032423427
EXTREME_TEMPORAL,3343.4,59.0,3.6875
EXTREME_TEMPORAL,3346.9333333333334,76.0,4.75
EXTREME_TEMPORAL,3349.866666666667,62.0,3.875
EXTREME_TEMPORAL,3355.8,49.0,3.0625
EXTREME_TEMPORAL,3383.1333333333337,55.0,3.4375
EXTREME_TEMPORAL,3403.4666666666667,56.0,3.5
EXTREME_TEMPORAL,3404.5,58.0,3.625
EXTREME_TEMPORAL,3405.3333333333335,96.0,6.0
SCENE_CHANGE,3405.3333333333335,0.0,0.3822585664167628
EXTREME_TEMPORAL,3432.266666666667,54.0,3.375
EXTREME_TEMPORAL,3441.666666666667,49.0,3.0625
EXTREME_TEMPORAL,3449.0666666666666,126.0,7.875
SCENE_CHANGE,3449.0666666666666,0.0,0.47890058310906064
EXTREME_TEMPORAL,3449.266666666667,144.0,9.0
SCENE_CHANGE,3449.266666666667,0.0,0.5356406990900936
EXTREME_TEMPORAL,3453.266666666667,60.0,3.75
EXTREME_TEMPORAL,3457.9333333333334,66.0,4.125
EXTREME_TEMPORAL,3508.866666666667,48.0,3.0
EXTREME_TEMPORAL,3512.266666666667,52.0,3.25
EXTREME_TEMPORAL,3557.2000000000003,57.0,3.5625
EXTREME_TEMPORAL,3571.9,59.0,3.6875
EXTREME_TEMPORAL,3576.5,60.0,3.75
EXTREME_TEMPORAL,3578.2000000000003,59.0,3.6875
EXTREME_TEMPORAL,3584.8,52.0,3.25
EXTREME_TEMPORAL,3585.866666666667,48.0,3.0
EXTREME_TEMPORAL,3587.1000000000004,49.0,3.0625
EXTREME_TEMPORAL,3591.866666666667,50.0,3.125
EXTREME_TEMPORAL,3604.4,51.0,3.1875
EXTREME_TEMPORAL,3613.2000000000003,62.0,3.875
EXTREME_TEMPORAL,3616.6000000000004,69.0,4.3125
EXTREME_TEMPORAL,3618.0,60.0,3.75
EXTREME_TEMPORAL,3618.7333333333336,63.0,3.9375
EXTREME_TEMPORAL,3641.866666666667,54.0,3.375
EXTREME_TEMPORAL,3643.4666666666667,49.0,3.0625
EXTREME_TEMPORAL,3660.4666666666667,49.0,3.0625
EXTREME_TEMPORAL,3662.4,48.0,3.0
EXTREME_TEMPORAL,3668.866666666667,70.0,4.375
EXTREME_TEMPORAL,3682.866666666667,49.0,3.0625
EXTREME_TEMPORAL,3703.666666666667,57.0,3.5625
EXTREME_TEMPORAL,3705.1000000000004,59.0,3.6875
EXTREME_TEMPORAL,3709.866666666667,52.0,3.25
EXTREME_TEMPORAL,3713.4,53.0,3.3125
EXTREME_TEMPORAL,3717.2000000000003,54.0,3.375
EXTREME_TEMPORAL,3742.3,51.0,3.1875
EXTREME_TEMPORAL,3747.8,51.0,3.1875
EXTREME_TEMPORAL,3767.1000000000004,54.0,3.375
EXTREME_TEMPORAL,3776.266666666667,51.0,3.1875
EXTREME_TEMPORAL,3777.9,62.0,3.875
EXTREME_TEMPORAL,3800.3333333333335,86.0,5.375
SCENE_CHANGE,3800.3333333333335,0.0,0.370640318627451
EXTREME_TEMPORAL,3806.4666666666667,52.0,3.25
EXTREME_TEMPORAL,3808.8,49.0,3.0625
