segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,changed_pct,rtci,burst_score,tail_score,extreme_score,adim_sustained,adim_dynamic,adim_risk,spatial_adim,scene_activity,texture,spatial_score,temporal_score,v9_fusion,adci_temporal,adci_spatial,bdi,regime,class
0,0.0,5.0,0.0,0.0,0.0,42.59039115905762,44.03415641784668,0.83702709914611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4861206127076465,0.0012429625715192258,31.232599431487905,0.35769939792080097,0.0,0.23483822950649139,0.0,0.4861206127076465,0.13951292611076085,LOW-COMPLEXITY,Low
1,5.0,10.0,0.0,0.0,0.7600000000000051,78.17491912841797,79.37514038085938,2.0006658496732026,0.005700000000000038,0.0,0.038000000000000256,0.1,0.0,0.0,0.0088421052515233,0.5107335895006841,0.0026091232538767136,92.29618589445597,0.3821411423430537,0.003846315784412635,0.24973797164896763,0.0026526315754569897,0.5107335895006841,0.15212177966122295,LOW-COMPLEXITY,Low
2,10.0,15.0,0.0,0.0,0.0,12.247490882873535,12.248237609863281,9.80392156862745e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4910602703612417,3.92477252338844e-07,8.727579057132852,0.3481761062159563,0.0,0.23755368645697744,0.0,0.4910602703612417,0.13446677577760982,LOW-COMPLEXITY,Low
3,15.0,20.0,0.0,0.0,0.0,12.216025352478027,12.236055755615235,0.0004656862745098039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5414329785768713,7.171921056004101e-07,8.632841399342848,0.4168276143446669,0.0,0.254479752988284,0.0,0.5414329785768713,0.162123476074015,LOW-COMPLEXITY,Low
4,20.0,25.0,0.0,1.0,6.0400000000000205,12.213290214538574,56.72837524414063,2.4207720588235295,0.07030000000000015,0.1,0.30200000000000105,0.5794701986754947,0.0,0.15,0.5826482428167823,0.4243373126482133,0.004231604511085479,22.102731057957097,0.48980950314957833,0.3145769856253003,0.2914431975241594,0.22729447284503468,0.4243373126482133,0.365722778968709,SPARSE-EXTREME,Low
5,25.0,30.0,1.0,1.0,2.0,51.123905181884766,59.20953598022461,9.624207516339869,0.29000000000000004,0.1,0.1,0.1,0.99999999965,0.235,0.10666666666666667,0.4103862274976972,0.013516724977572728,59.05635892683336,0.2911651415822577,0.29966249994487504,0.4547898843639537,0.46424999987749993,0.4103862274976972,0.27691247344408837,LOW-COMPLEXITY,Moderate
6,30.0,35.0,1.0,2.0,2.0,54.14451217651367,59.9515594482422,10.562912581699347,0.315,0.2,0.1,0.15,0.4999999999125,0.18999999999999997,0.09846153846153848,0.40713264101033525,0.015078600378059722,74.00835111977788,0.2744362765929318,0.19900576921698795,0.35115278575762465,0.2710384615078365,0.40713264101033525,0.22060768382828144,BURST-DOMINATED,Moderate
7,35.0,40.0,0.0,1.0,1.0,56.06154251098633,57.35938949584961,3.350580065359477,0.1325,0.1,0.05,0.1,0.08749999991249999,0.42999999999999994,0.06857142857142857,0.3876043643848137,0.005482022138920928,87.8465764763471,0.22709058693896197,0.21883482141479016,0.2924658764488779,0.20169642854080352,0.3876043643848137,0.23679297341609912,LOW-COMPLEXITY,Low
8,40.0,45.0,0.0,1.0,1.0,72.2819595336914,75.62801208496094,3.313492647058824,0.0325,0.1,0.05,0.1,0.0,0.15,0.04571428571428573,0.39358171099020545,0.005424318851723697,118.79516249950295,0.24457888140603584,0.08101071428571428,0.23832192879725594,0.06621428571428571,0.39358171099020545,0.151663830891649,LOW-COMPLEXITY,Low
9,45.0,50.0,0.0,0.0,14.680000000000092,65.7054214477539,71.76851654052734,3.289391339869281,0.1101000000000007,0.0,0.7340000000000046,0.1634877384196175,0.0,0.0,0.017776566756281968,0.38424648336213474,0.006471715365884916,104.17217382646444,0.2456892035594932,0.0077328065389826554,0.2069544622188588,0.00533297002688459,0.38424648336213474,0.10188352772925577,SPARSE-EXTREME,Low
10,50.0,55.0,0.0,0.0,1.0,59.03612518310547,72.31929779052734,1.5079044117647056,0.0075,0.0,0.05,0.1,0.0,0.0,0.0,0.44402982252321593,0.0030768283032167115,104.81640212756147,0.34877055122828515,0.0,0.2181678004028252,0.0,0.44402982252321593,0.1397365501243274,LOW-COMPLEXITY,Low
11,55.0,60.0,0.0,0.0,1.0,64.79972839355469,71.15040893554688,2.327336601307189,0.0075,0.0,0.05,1.0,0.0,0.0,0.28,0.3794359611404065,0.00439969979495066,101.33298110305007,0.23475625790518184,0.1218,0.25870165869114053,0.084,0.3794359611404065,0.15506471920938847,LOW-COMPLEXITY,Low
12,60.0,65.0,0.0,0.0,0.0,86.0322265625,87.69076232910156,2.301858660130719,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.46750564846553166,0.004007549179802641,140.8317659457867,0.3215773496157018,0.0,0.23618838666739755,0.0,0.46750564846553166,0.1265781980250571,LOW-COMPLEXITY,Low
13,65.0,70.0,0.0,0.0,0.7600000000000051,64.16663360595703,89.08896331787109,2.5066911764705884,0.005700000000000038,0.0,0.038000000000000256,0.1,0.0,0.0,0.0088421052515233,0.41930989732385215,0.004355823401255927,103.65059152733954,0.3417120967877639,0.003846315784412635,0.20474837790754988,0.0026526315754569897,0.41930989732385215,0.13901682211828983,LOW-COMPLEXITY,Low
