segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,changed_pct,rtci,burst_score,tail_score,extreme_score,adim_sustained,adim_dynamic,adim_risk,spatial_adim,scene_activity,texture,spatial_score,temporal_score,v9_fusion,adci_temporal,adci_spatial,bdi,regime,class
21,105.0,110.0,1.0,8.600000000000009,10.0,102.98513793945312,111.91578063964843,16.81025347222222,0.34000000000000025,0.8600000000000009,0.5,0.1,0.11627906976270946,0.7461162790697677,0.16104388820014937,0.4074335570184082,0.03188852205882353,824.4794123633171,0.2685988754668444,0.39241042857562203,0.382922008456009,0.35015153855141185,0.4074335570184082,0.3771494044358876,SPARSE-EXTREME,Moderate
22,110.0,115.0,1.0,1.0,1.0,87.56299591064453,96.25016174316407,8.69692361111111,0.6325,0.1,0.05,0.1,0.9124999997375001,0.2583333333333333,0.08000000000000002,0.36609068307439924,0.016352163262527232,712.060369820283,0.21801117808563789,0.2837895832919896,0.4495592654666736,0.4337916665747917,0.36609068307439924,0.2514119945208882,LOW-COMPLEXITY,Moderate
23,115.0,120.0,0.0,1.0,1.0,96.43054962158203,98.16488647460938,9.875600694444444,0.1325,0.1,0.05,0.1,0.08749999991249999,0.42999999999999994,0.06857142857142857,0.4248581371686904,0.016133521650326797,988.1779523857978,0.2745236269353768,0.21883482141479016,0.3300521395566467,0.20169642854080352,0.4248581371686904,0.26435124230605644,LOW-COMPLEXITY,Moderate
24,120.0,125.0,3.0,22.0,30.52000000000001,72.86920928955078,135.23865356445313,29.182954861111114,0.34969052384923943,0.7333333333333333,0.5086666666666668,0.10157273918741805,0.16420454545111052,0.6699681020733652,0.19204084946156852,0.35123346449959525,0.05765186247276688,636.2703493221238,0.29926829430983265,0.3824119870192285,0.3449968031994901,0.349572681472037,0.35123346449959525,0.3788728150874156,SPARSE-EXTREME,Moderate
25,125.0,130.0,1.0,9.600000000000009,14.52000000000001,106.55394744873047,148.07803039550782,26.317645833333334,0.4250019283746559,0.9600000000000009,0.7260000000000005,0.10330578512396686,0.14062499999240438,0.5950000000000004,0.22030574221316424,0.3338702860439442,0.05045940127995643,1228.4133729586183,0.23008747179239072,0.3604439353615303,0.34359153954054156,0.3235604726612909,0.3338702860439442,0.33362906455637353,SPARSE-EXTREME,Moderate
26,130.0,135.0,0.0,1.0,1.0,90.52478790283203,92.89003143310546,9.393597222222223,0.1325,0.1,0.05,0.1,0.08749999991249999,0.42999999999999994,0.06857142857142857,0.39963854486483513,0.014440217047930283,857.5082644199595,0.24403136857412513,0.21883482141479016,0.3214917331285292,0.20169642854080352,0.39963854486483513,0.25241386895155327,LOW-COMPLEXITY,Moderate
27,135.0,140.0,0.0,5.0,6.0,95.46055603027344,96.54048919677734,12.67162847222222,0.19,0.5,0.3,0.25,0.0174999999965,0.5,0.5679975989938401,0.504168004111109,0.017632415849673202,850.6924434930276,0.3694026421402019,0.4535852055617692,0.4497892943667863,0.351524279696927,0.504168004111109,0.42628521291977495,SPARSE-EXTREME,Moderate
28,140.0,145.0,1.0,11.0,13.0,65.89051055908203,73.55361328125002,17.21456597222222,0.40414335664335665,1.0,0.65,0.10769230769230768,0.10681818181384298,0.8480188679245284,0.3057672114810084,0.4097443724141184,0.032162282952069715,274.01281885110166,0.2728543421061196,0.49540028930916424,0.40668697127583975,0.4259231308527325,0.4097443724141184,0.43420131659935746,SPARSE-EXTREME,Moderate
29,145.0,150.0,1.0,1.0,10.760000000000005,79.08238220214844,82.47530975341797,10.653093750000002,0.15216840148698885,0.1,0.5380000000000003,0.11152416356877318,0.99999999965,0.235,0.5708740387891964,0.4196925554957816,0.019278027777777776,476.7330420372757,0.2728843738596824,0.5015927068181754,0.5814793054905077,0.6035122115142588,0.4196925554957816,0.37941791079595294,SPARSE-EXTREME,High
30,150.0,155.0,1.0,1.0,1.0,79.60511779785156,87.20670013427736,9.237114583333332,0.6325,0.1,0.05,0.1,0.9124999997375001,0.2583333333333333,0.08000000000000002,0.41419863557780345,0.017138587282135073,616.9322535671649,0.279295432518881,0.2837895832919896,0.4652275221553247,0.4337916665747917,0.41419863557780345,0.27551102345268663,LOW-COMPLEXITY,Moderate
31,155.0,160.0,1.0,1.0,2.0,99.4516830444336,102.86347351074218,16.370569444444445,0.29000000000000004,0.1,0.1,0.1,0.99999999965,0.235,0.12914357667366996,0.38769656894428867,0.024750498638344227,993.8332008503489,0.23130520873057747,0.30943995579792144,0.4856553974108928,0.47099307287960096,0.38769656894428867,0.26682938772407955,LOW-COMPLEXITY,Moderate
32,160.0,165.0,2.0,4.0,14.0,80.9668197631836,99.98890228271485,20.53930902777778,0.22392857142857142,0.2,0.35,0.15714285714285714,0.49999999995625,0.18999999999999997,0.35326118157691666,0.40193256960177737,0.03344698515795209,1372.0009921241237,0.2842591346391102,0.30984361397906807,0.4177904806084126,0.34747835445776243,0.40193256960177737,0.28836227036859263,SPARSE-EXTREME,Moderate
33,165.0,170.0,2.0,2.0,2.0,85.10062408447266,110.65060119628906,13.003614583333333,0.5825,0.1,0.05,0.1,0.956249999846875,0.20500000000000002,0.08270000000000001,0.3340681665102235,0.028559884531590408,710.572392980986,0.21666035292301117,0.2701213749758828,0.43112472353027287,0.4312474999464062,0.3340681665102235,0.23936178806954525,LOW-COMPLEXITY,Moderate
34,170.0,175.0,2.0,4.0,7.0,55.72427749633789,112.87031860351563,14.555753472222223,0.24410714285714283,0.2,0.175,0.1,0.47812499996171876,0.24,0.31237548065463067,0.40451874256288445,0.029786310185185193,390.51857948847805,0.3849992108722997,0.30898802157873506,0.3818418111748614,0.3450563941829908,0.40451874256288445,0.33187087580482477,BURST-DOMINATED,Moderate
35,175.0,180.0,1.0,11.0,16.0,96.87995910644531,103.21683349609376,26.914947916666673,0.44670454545454547,1.0,0.8,0.10625,0.13068181817530994,0.829949494949495,0.20243981782677492,0.40936975569695505,0.041124161356209166,822.0815134036732,0.2675799602735725,0.4468481263091776,0.4069089576541979,0.3969529049417142,0.40936975569695505,0.41171902280290673,SPARSE-EXTREME,Moderate
36,180.0,185.0,1.0,3.0,4.0,104.3814697265625,106.11220855712891,11.558458333333334,0.2966666666666667,0.3,0.2,0.65,0.3916666666083333,0.27499999999999997,0.3866666666666667,0.4240583162947769,0.0193425012254902,837.1165794073221,0.28641902715577655,0.3419499999908125,0.43312667881502176,0.34933333331291666,0.4240583162947769,0.31553927208945165,SPARSE-EXTREME,Moderate
37,185.0,190.0,1.0,1.0,2.0,83.78759765625,108.22722778320326,10.121229166666666,0.39,0.1,0.1,0.1,0.9124999997375001,0.2583333333333333,0.10666666666666667,0.42343581820785237,0.02000100912309368,724.9723265303749,0.32267598679892806,0.2953895832919896,0.4606649908683734,0.44179166657479163,0.42343581820785237,0.2972951189847649,LOW-COMPLEXITY,Moderate
38,190.0,195.0,1.0,1.0,1.0,84.24249267578125,87.87268524169922,7.35846875,0.5325,0.1,0.05,0.1,0.99999999965,0.235,0.08000000000000002,0.41241606029349553,0.01556755487472767,643.1354839393124,0.26817668649518106,0.288062499944875,0.4825756756531906,0.4562499998775,0.41241606029349553,0.2706358146528333,LOW-COMPLEXITY,Moderate
39,195.0,200.0,1.0,3.0,3.0,95.31996154785156,100.79412384033203,10.584666666666665,0.26416666666666666,0.3,0.15,0.36666666666666664,0.3333333332944444,0.34500000000000003,0.11000000000000001,0.44584201176288873,0.01747382421023965,905.4280598486844,0.3105158850327101,0.240937499993875,0.3802319318473433,0.2704166666530555,0.44584201176288873,0.279628615722203,BURST-DOMINATED,Moderate
40,200.0,205.0,1.0,5.0,5.0,65.66844940185547,76.61179046630859,14.281104166666667,0.3025,0.5,0.25,0.1,0.234999999979,0.4116666666666667,0.11321546391752578,0.3612483342222921,0.03150463739106754,283.0166849926654,0.22565294751634649,0.25401539346748286,0.3236510441197248,0.26029797250124104,0.3612483342222921,0.25569124189879944,SPARSE-EXTREME,Moderate
41,205.0,210.0,1.0,4.0,4.0,98.79906463623047,102.83552856445313,13.062996527777779,0.28,0.4,0.2,0.1,0.22812499998359376,0.5449999999999999,0.18059473684210525,0.44461263909402876,0.024422563044662313,784.772094526376,0.3051281183735676,0.3365758980237318,0.3987942843222141,0.3247721710468894,0.44461263909402876,0.34432810945236736,SPARSE-EXTREME,Moderate
42,210.0,215.0,1.0,1.0,1.0,74.35514831542969,85.44663543701172,8.230652777777777,0.5325,0.1,0.05,0.1,0.99999999965,0.015,0.08000000000000002,0.3641524423925309,0.017501694172113298,453.72875334508905,0.2266369544470249,0.19841249994487498,0.43125299608876366,0.37924999987749997,0.3641524423925309,0.188968915256447,LOW-COMPLEXITY,Moderate
43,215.0,220.0,1.0,2.0,2.0,97.67899322509766,101.94269409179688,16.255041666666667,0.315,0.2,0.1,1.0,0.4999999999125,0.24999999999999997,0.09846153846153848,0.4303464500421666,0.025246402233115472,910.4710340644972,0.29151671256051404,0.22345576921698798,0.3958340451567839,0.2920384615078365,0.4303464500421666,0.2539828903438205,BURST-DOMINATED,Moderate
44,220.0,225.0,1.0,2.0,5.0,61.57686233520508,101.6820053100586,10.654472222222223,0.23750000000000004,0.2,0.25,0.12,0.543749999890625,0.162,0.4252033549170594,0.33133470675072324,0.01925648515795207,463.74651882068684,0.2568947674375323,0.33661908437169424,0.3990972015375295,0.3745735064368365,0.33133470675072324,0.2895782308067796,SPARSE-EXTREME,Moderate
45,225.0,230.0,1.0,2.0,3.0,101.03510284423828,103.50722198486329,15.042118055555555,0.33916666666666667,0.2,0.15,0.1,0.4999999999125,0.18999999999999997,0.19084704915003162,0.42079984010501964,0.02536990931372549,839.5907496702547,0.2734090725104942,0.23919346636648248,0.40515555245310575,0.29875411471438446,0.42079984010501964,0.2494360769600839,BURST-DOMINATED,Moderate
46,230.0,235.0,1.0,3.0,4.0,99.2953872680664,105.90220642089844,22.049107638888888,0.26333333333333336,0.3,0.2,0.1,0.36249999995138893,0.307,0.11321546391752578,0.40085010290419026,0.035324393110021786,692.4944887682204,0.2533367773691739,0.23144497679646747,0.36759138591742013,0.26828963915824383,0.40085010290419026,0.24884516761726533,SPARSE-EXTREME,Moderate
47,235.0,240.0,1.0,3.0,3.760000000000005,115.3404541015625,119.93934020996093,22.89801041666667,0.26951205673758855,0.3,0.18800000000000025,0.10638297872340412,0.36249999995138893,0.307,0.14991810008912285,0.4093997678049898,0.03685671623093681,1234.3932853958781,0.26293467663247444,0.24741062353111218,0.38013670355078066,0.279300430009723,0.4093997678049898,0.2614029576211314,BURST-DOMINATED,Moderate
48,240.0,245.0,2.0,2.0,2.0,113.68702697753906,116.2192626953125,26.163170138888887,0.5825,0.1,0.05,0.1,0.956249999846875,0.20500000000000002,0.08000000000000002,0.4180452217574596,0.039461765250544664,1413.0609375741565,0.27170547736762485,0.2689468749758828,0.4750512380554256,0.43043749994640623,0.4180452217574596,0.26085936656384645,LOW-COMPLEXITY,Moderate
49,245.0,250.0,1.0,2.0,2.0,104.65474700927734,112.86213989257813,24.129052083333328,0.315,0.2,0.1,0.1,0.4999999999125,0.24999999999999997,0.09846153846153848,0.3746915791824895,0.03920209831154685,1201.1607220450471,0.22406204455841777,0.22345576921698798,0.37614950289131277,0.2920384615078365,0.3746915791824895,0.22727968426477674,BURST-DOMINATED,Moderate
50,250.0,255.0,1.0,1.0,1.0,123.04084777832031,125.78523712158203,14.220378472222219,0.6325,0.1,0.05,0.1,0.9124999997375001,0.2583333333333333,0.08000000000000002,0.41611711507070287,0.0225275054466231,1589.2119244746045,0.27063484663294063,0.2837895832919896,0.471057041551179,0.4337916665747917,0.41611711507070287,0.27274144242504056,LOW-COMPLEXITY,Moderate
51,255.0,260.0,0.0,1.0,1.0,102.50495147705078,112.85549011230471,10.272857638888889,0.1325,0.1,0.05,0.1,0.08749999991249999,0.42999999999999994,0.06857142857142857,0.38903844911007396,0.016083787717864926,1160.6592311569725,0.24795111510680176,0.21883482141479016,0.3122662305321565,0.20169642854080352,0.38903844911007396,0.2537948402478514,LOW-COMPLEXITY,Moderate
52,260.0,265.0,2.0,10.0,16.0,105.20210266113281,151.960888671875,26.962340277777777,0.2675,0.5,0.4,0.1,0.199999999993,0.595,0.3372115483953619,0.34363201102642443,0.04761907856753813,1202.327860040564,0.2513205380800405,0.4206495235508799,0.37727804170772383,0.37941346451615854,0.34363201102642443,0.37113131314042175,SPARSE-EXTREME,Moderate
53,265.0,270.0,3.0,18.0,24.760000000000005,110.78678131103516,155.56614685058597,33.863690972222216,0.31692602764315203,0.6,0.4126666666666668,0.10904684975767365,0.18611111110679013,0.605,0.192616949942424,0.41659886316734496,0.06587602069716776,1255.5122096493258,0.3350794818772844,0.3596383732242739,0.37279165184649454,0.3346739738701037,0.41659886316734496,0.3740096457844426,SPARSE-EXTREME,Moderate
54,270.0,275.0,1.0,1.0,1.0,104.97344970703125,112.76408081054687,14.71237152777778,0.6325,0.1,0.05,0.1,0.9124999997375001,0.2583333333333333,0.08000000000000002,0.3977079890097483,0.022064723992374722,1291.716397560067,0.2549128743525534,0.2837895832919896,0.4619873560986024,0.4337916665747917,0.3977079890097483,0.2663083478916838,LOW-COMPLEXITY,Moderate
55,275.0,280.0,1.0,1.0,1.0,111.94133758544922,118.51780853271484,11.716246527777777,0.6325,0.1,0.05,0.1,0.9124999997375001,0.2583333333333333,0.08000000000000002,0.38345758321907214,0.01849506222766884,1303.6528803301248,0.23337274243930065,0.2837895832919896,0.4579128423853742,0.4337916665747917,0.38345758321907214,0.2576748035830966,LOW-COMPLEXITY,Moderate
56,280.0,285.0,1.0,5.0,12.0,68.156982421875,118.10240631103515,11.966298611111116,0.25666666666666665,0.5,0.6,0.3,0.199999999986,0.595,0.33112922772572606,0.3688315494000527,0.022983275462962968,626.6241864789525,0.31505802752277734,0.4180037140584858,0.3786699319296102,0.3775887683128178,0.3688315494000527,0.396274986745598,SPARSE-EXTREME,Moderate
57,285.0,290.0,2.0,3.0,3.0,85.45802307128906,101.96509094238282,20.611861111111118,0.4154166666666666,0.15,0.075,0.1,0.6374999999319444,0.1225,0.09313478260869565,0.34696197139471174,0.036833407543572984,576.8960820774128,0.21458499712505918,0.19083863042406382,0.3703696584840517,0.2939404347587892,0.34696197139471174,0.1947766035745741,LOW-COMPLEXITY,Moderate
58,290.0,295.0,1.0,1.0,1.0,103.24156188964844,106.47436981201172,17.560010416666664,0.5325,0.1,0.05,0.1,0.99999999965,0.235,0.08000000000000002,0.38458126620695543,0.02861302178649237,1044.5311013767757,0.2264186288631581,0.288062499944875,0.47538938804407793,0.4562499998775,0.38458126620695543,0.2542002836952675,LOW-COMPLEXITY,Moderate
59,295.0,300.0,1.0,2.0,2.0,109.7259521484375,119.3990692138672,18.21232986111111,0.365,0.2,0.1,0.1,0.543749999890625,0.162,0.0915888888888889,0.3666790887643479,0.0274353443627451,1240.0113535200007,0.21839436446489108,0.1914967916494401,0.36863512455692315,0.2744891666283854,0.3666790887643479,0.20078803696961497,BURST-DOMINATED,Moderate
60,300.0,305.0,1.0,2.0,16.0,119.54778289794922,122.1468292236328,21.663923611111112,0.25125,0.2,0.8,0.41875,0.543749999890625,0.236,0.5728029094225119,0.42136082575723244,0.0340157126906318,1286.2756918484624,0.27840308672297187,0.43097989058156605,0.49642738780732665,0.44475337278847227,0.42136082575723244,0.3525313590681189,SPARSE-EXTREME,Moderate
61,305.0,310.0,1.0,2.0,5.0,112.90674591064453,122.33201599121094,17.494854166666666,0.23750000000000004,0.2,0.25,0.1,0.543749999890625,0.236,0.2615160788258193,0.40334964669163553,0.03118840046296296,1257.814331844669,0.27153140725418484,0.2955701192720048,0.42300304792993915,0.35136732360946454,0.40334964669163553,0.2812067705535351,SPARSE-EXTREME,Moderate
62,310.0,315.0,2.0,5.0,7.0,85.92192077636719,101.03340148925783,28.008222222222226,0.29160714285714284,0.25,0.175,0.11428571428571428,0.4174999999685,0.2969444444444444,0.2030989366901802,0.3705252908987269,0.048757962962962954,618.2991450851066,0.23943696524284955,0.2751091485663782,0.3792228715961259,0.31098523655158455,0.3705252908987269,0.2645161165700252,BURST-DOMINATED,Moderate
63,315.0,320.0,1.0,1.0,1.0,98.33840942382812,101.28475646972656,14.519260416666665,0.5325,0.1,0.05,0.1,0.99999999965,0.235,0.08000000000000002,0.465066681527335,0.022345693899782137,1178.6593188000995,0.3228094251986946,0.288062499944875,0.4994245868374927,0.4562499998775,0.465066681527335,0.290686647610636,LOW-COMPLEXITY,Moderate
64,320.0,325.0,1.0,2.0,2.0,99.56680297851562,106.8837173461914,18.68847222222222,0.365,0.2,0.1,1.0,0.543749999890625,0.236,0.0915888888888889,0.39774901126979284,0.02900795084422658,975.3567125680754,0.26246010343986825,0.2216517916494401,0.38783576670891984,0.3003891666283854,0.39774901126979284,0.24027365058394118,BURST-DOMINATED,Moderate
65,325.0,330.0,1.0,2.0,5.0,87.68489837646484,94.71284790039063,11.207763888888891,0.18750000000000003,0.2,0.25,0.1,0.4999999999125,0.18999999999999997,0.2996733773263041,0.4306211834639166,0.02193026470588235,767.7003192226059,0.29477777769329466,0.28653291912316103,0.42576894006886246,0.33140201316726625,0.4306211834639166,0.2812037286037157,SPARSE-EXTREME,Moderate
66,330.0,335.0,1.0,3.0,7.0,89.43573760986328,105.9278533935547,17.102597222222226,0.23226190476190473,0.3,0.35,0.11428571428571428,0.36249999995138893,0.307,0.4726070366397424,0.3468502939049448,0.03358065944989107,740.2125346468843,0.2122588991352714,0.3877803109306317,0.4151015953007422,0.37610711097490884,0.3468502939049448,0.3123434899426206,SPARSE-EXTREME,Moderate
67,335.0,340.0,2.0,2.0,19.52000000000001,86.07152557373047,96.36578674316407,21.04325,0.19942950819672134,0.1,0.48800000000000027,0.11270491803278682,0.956249999846875,0.20500000000000002,0.5892769398965051,0.3809891343351528,0.045042655637254896,437.8722329737902,0.24017703531300666,0.49048234383086253,0.5546563937801547,0.5832205819153577,0.3809891343351528,0.35861251288024504,SPARSE-EXTREME,High
68,340.0,345.0,1.0,7.200000000000017,24.52000000000001,102.13888549804688,109.70128784179687,17.549861111111113,0.3781692949066526,0.7200000000000017,1.0,0.10195758564437189,0.13888888888213702,0.690333333333334,0.42625232430770343,0.4246849463162455,0.027945732162309368,1146.7515518625812,0.2832375339897243,0.48860559440612117,0.4387406149545602,0.4181034750677259,0.4246849463162455,0.4255279276293858,SPARSE-EXTREME,Moderate
69,345.0,350.0,1.0,3.0,4.0,108.11363983154297,109.75822601318359,16.302649305555555,0.2966666666666667,0.3,0.2,0.6,0.3333333332944444,0.34500000000000003,0.5310360433943027,0.42648069220879997,0.02637412663398693,1156.234057854089,0.28800826426647247,0.4240881788703966,0.46071356019703835,0.39672747967134636,0.42648069220879997,0.36453911165914504,SPARSE-EXTREME,Moderate
70,350.0,355.0,0.0,2.0,3.760000000000005,95.7672348022461,99.11149444580079,5.910427083333334,0.17820000000000005,0.2,0.18800000000000025,0.10638297872340412,0.08749999995624999,0.42999999999999994,0.09742814032223643,0.4294264399332611,0.010231838643790849,925.9896925857685,0.2941535364975722,0.23138749103328216,0.33416132922320674,0.21035344208135837,0.4294264399332611,0.2787908445419286,BURST-DOMINATED,Moderate
71,355.0,360.0,1.0,1.0,3.0,87.21023559570312,99.08577880859374,12.928927083333337,0.21416666666666664,0.1,0.15,0.1,0.99999999965,0.235,0.2064992230630751,0.3662955215750931,0.0231994026416122,668.0082930502409,0.23036785858614323,0.3430896619773126,0.4870096648284855,0.49419976679642247,0.3662955215750931,0.28378831504872953,LOW-COMPLEXITY,Moderate
